reactome_id,pathway_name,luma_pathway_score
R-HSA-9909505,Modulation of host responses by IFN-stimulated genes,0.0006445447364388
R-HSA-9860276,SLC15A4:TASL-dependent IRF5 activation,0.0006445447364388
R-HSA-5603027,IKBKG deficiency causes anhidrotic ectodermal dysplasia with immunodeficiency (EDA-ID) (via TLR),0.0006445447364388
R-HSA-8941284,RUNX2 regulates chondrocyte maturation,0.0006420594100201
R-HSA-5627083,RHO GTPases regulate CFTR trafficking,0.0006352153204992
R-HSA-9686114,Non-canonical inflammasome activation,0.0006278018014566
R-HSA-9960519,CASP4-mediated substrate cleavage,0.0006278018014566
R-HSA-9960525,CASP5-mediated substrate cleavage,0.0006278018014566
R-HSA-5660668,CLEC7A/inflammasome pathway,0.0006278018014566
R-HSA-879415,Advanced glycosylation endproduct receptor signaling,0.0006120855339481
R-HSA-9837999,Mitochondrial protein degradation,0.0006120855339481
R-HSA-444473,Formyl peptide receptors bind formyl peptides and many other ligands,0.0006120855339481
R-HSA-844456,The NLRP3 inflammasome,0.0006120855339481
R-HSA-9839397,TGFBR3 regulates FGF2 signaling,0.0006085135524321
R-HSA-5658623,FGFRL1 modulation of FGFR1 signaling,0.0006085135524321
R-HSA-198753,ERK/MAPK targets,0.0006078106040346
R-HSA-416550,Sema4D mediated inhibition of cell attachment and migration,0.000605595366855
R-HSA-9013700,NOTCH4 Activation and Transmission of Signal to the Nucleus,0.0006026302578229
R-HSA-9772755,Formation of WDR5-containing histone-modifying complexes,0.0006005136687759
R-HSA-68911,G2 Phase,0.0005964954058387
R-HSA-9758919,Epithelial-Mesenchymal Transition (EMT) during gastrulation,0.0005900666954846
R-HSA-190374,FGFR1c and Klotho ligand binding and activation,0.0005900666954846
R-HSA-1839120,Signaling by FGFR1 amplification mutants,0.0005900666954846
R-HSA-8853336,Signaling by plasma membrane FGFR1 fusions,0.0005900666954846
R-HSA-9632697,Evasion of Oxidative Stress Induced Senescence Due to Defective p16INK4A binding to CDK4,0.0005616233446592
R-HSA-9630791,Evasion of Oncogene Induced Senescence Due to Defective p16INK4A binding to CDK4,0.0005616233446592
R-HSA-111471,Apoptotic factor-mediated response,0.0005616233446592
R-HSA-9646304,Evasion of Oxidative Stress Induced Senescence Due to p14ARF Defects,0.0005616233446592
R-HSA-9646303,Evasion of Oncogene Induced Senescence Due to p14ARF Defects,0.0005616233446592
R-HSA-9645722,Defective Intrinsic Pathway for Apoptosis Due to p14ARF Loss of Function,0.0005616233446592
R-HSA-5140745,"WNT5A-dependent internalization of FZD2, FZD5 and ROR2",0.0005597517815497
R-HSA-168275,Entry of Influenza Virion into Host Cell via Endocytosis,0.0005597517815497
R-HSA-5423646,Aflatoxin activation and detoxification,0.0005544898362727
R-HSA-9754706,Atorvastatin ADME,0.0005544898362727
R-HSA-8853333,Signaling by FGFR2 fusions,0.0005520921755623
R-HSA-2023837,Signaling by FGFR2 amplification mutants,0.0005520921755623
R-HSA-9018681,Biosynthesis of protectins,0.0005475064357143
R-HSA-9012546,Interleukin-18 signaling,0.000543684541482
R-HSA-8964046,VLDL clearance,0.0005404610499709
R-HSA-8964041,LDL remodeling,0.0005404610499709
R-HSA-8866423,VLDL assembly,0.0005404610499709
R-HSA-3000497,Scavenging by Class H Receptors,0.0005404610499709
R-HSA-164939,Nef mediated downregulation of CD28 cell surface expression,0.0005401480751178
R-HSA-75955,RNA Polymerase II Transcription Elongation,0.0005289144587663
R-HSA-674695,RNA Polymerase II Pre-transcription Events,0.0005289144587663
R-HSA-112382,Formation of RNA Pol II elongation complex ,0.0005289144587663
R-HSA-8876725,Protein methylation,0.0005262414600221
R-HSA-9828642,Respiratory syncytial virus genome transcription,0.0005262414600221
R-HSA-9613354,Lipophagy,0.0005262414600221
R-HSA-72172,mRNA Splicing,0.0005262414600221
R-HSA-72163,mRNA Splicing - Major Pathway,0.0005262414600221
R-HSA-74713,IRS activation,0.0005253920593219
R-HSA-9764260,Regulation of Expression and Function of Type II Classical Cadherins,0.0005214629146259
R-HSA-9762292,Regulation of CDH11 function,0.0005214629146259
R-HSA-9759475,Regulation of CDH11 Expression and Function,0.0005214629146259
R-HSA-9833576,CDH11 homotypic and heterotypic interactions,0.0005214629146259
R-HSA-9768727,Regulation of CDH1 posttranslational processing and trafficking to plasma membrane,0.0005214629146259
R-HSA-9764302,Regulation of CDH19 Expression and Function,0.0005214629146259
R-HSA-68881,Mitotic Metaphase/Anaphase Transition,0.0005184894409426
R-HSA-5339700,Signaling by TCF7L2 mutants,0.0005156860237878
R-HSA-70263,Gluconeogenesis,0.0005131335210058
R-HSA-4755510,SUMOylation of immune response proteins,0.0005047683294721
R-HSA-9920951,Dengue virus modulates apoptosis,0.0005047683294721
R-HSA-9763198,Impaired BRCA2 binding to SEM1 (DSS1),0.0005033955613112
R-HSA-9709275,Impaired BRCA2 translocation to the nucleus,0.0005033955613112
R-HSA-4655427,SUMOylation of DNA methylation proteins,0.0004904988679292
R-HSA-5334118,DNA methylation,0.0004904988679292
R-HSA-8964011,HDL clearance,0.0004838375466776
R-HSA-1369062,ABC transporters in lipid homeostasis,0.0004838375466776
R-HSA-5682113,Defective ABCA1 causes TGD,0.0004838375466776
R-HSA-9671793,Diseases of hemostasis,0.0004800753678827
R-HSA-9846298,Defective binding of VWF variant to GPIb:IX:V,0.0004800753678827
R-HSA-2243919,Crosslinking of collagen fibrils,0.0004800753678827
R-HSA-9845620,Enhanced binding of GP1BA variant to VWF multimer:collagen ,0.0004800753678827
R-HSA-9845621,Defective VWF cleavage by ADAMTS13 variant,0.0004800753678827
R-HSA-2214320,Anchoring fibril formation,0.0004800753678827
R-HSA-9845619,Enhanced cleavage of VWF variant by ADAMTS13,0.0004800753678827
R-HSA-9823587,Defects of platelet adhesion to exposed collagen,0.0004800753678827
R-HSA-9845622,Defective VWF binding to collagen type I ,0.0004800753678827
R-HSA-9705677,SARS-CoV-2 targets PDZ proteins in cell-cell junction,0.0004757187070506
R-HSA-351906,Apoptotic cleavage of cell adhesion  proteins,0.0004757187070506
R-HSA-9025046,NTF3 activates NTRK2 (TRKB) signaling,0.000470067861917
R-HSA-9026357,NTF4 activates NTRK2 (TRKB) signaling,0.000470067861917
R-HSA-9674404,Sorafenib-resistant PDGFR mutants,0.0004690524707584
R-HSA-9674428,PDGFR mutants bind TKIs,0.0004690524707584
R-HSA-9674415,Drug resistance of PDGFR mutants,0.0004690524707584
R-HSA-9674403,Regorafenib-resistant PDGFR mutants,0.0004690524707584
R-HSA-9674401,Sunitinib-resistant PDGFR mutants,0.0004690524707584
R-HSA-9674396,Imatinib-resistant PDGFR mutants,0.0004690524707584
R-HSA-68689,CDC6 association with the ORC:origin complex,0.0004669879008236
R-HSA-168277,Influenza Virus Induced Apoptosis,0.0004629973867633
R-HSA-1638074,Keratan sulfate/keratin metabolism,0.0004553365885448
R-HSA-3656244,Defective B4GALT1 causes B4GALT1-CDG (CDG-2d),0.0004553365885448
R-HSA-2022854,Keratan sulfate biosynthesis,0.0004553365885448
R-HSA-3656225,Defective CHST6 causes MCDC1,0.0004553365885448
R-HSA-3656243,Defective ST3GAL3 causes MCT12 and EIEE15,0.0004553365885448
R-HSA-2022857,Keratan sulfate degradation,0.0004553365885448
R-HSA-9702581,crenolanib-resistant FLT3 mutants,0.0004543794659545
R-HSA-9702600,midostaurin-resistant FLT3 mutants,0.0004543794659545
R-HSA-9703009,tamatinib-resistant FLT3 mutants,0.0004543794659545
R-HSA-9702998,linifanib-resistant FLT3 mutants,0.0004543794659545
R-HSA-9702636,tandutinib-resistant FLT3 mutants,0.0004543794659545
R-HSA-9702632,sunitinib-resistant FLT3 mutants,0.0004543794659545
R-HSA-9702624,sorafenib-resistant FLT3 mutants,0.0004543794659545
R-HSA-9702620,quizartinib-resistant FLT3 mutants,0.0004543794659545
R-HSA-9702614,ponatinib-resistant FLT3 mutants,0.0004543794659545
R-HSA-9702605,pexidartinib-resistant FLT3 mutants,0.0004543794659545
R-HSA-9702577,semaxanib-resistant FLT3 mutants,0.0004543794659545
R-HSA-9702596,lestaurtinib-resistant FLT3 mutants,0.0004543794659545
R-HSA-9702590,gilteritinib-resistant FLT3 mutants,0.0004543794659545
R-HSA-9702506,Drug resistance of FLT3 mutants,0.0004543794659545
R-HSA-9702509,FLT3 mutants bind TKIs,0.0004543794659545
R-HSA-9702569,KW2449-resistant FLT3 mutants,0.0004543794659545
R-HSA-9022702,MECP2 regulates transcription of neuronal ligands,0.0004525993598805
R-HSA-9828806,Maturation of hRSV A proteins,0.0004505278189395
R-HSA-977606,Regulation of Complement cascade,0.0004503762258218
R-HSA-166658,Complement cascade,0.0004503762258218
R-HSA-2564830,Cytosolic iron-sulfur cluster assembly,0.0004488433391969
R-HSA-8983711,OAS antiviral response,0.0004485366901371
R-HSA-192814,vRNA Synthesis,0.000443914660491
R-HSA-170660,Adenylate cyclase activating pathway,0.0004368886166426
R-HSA-389542,NADPH regeneration,0.0004328755639845
R-HSA-9818025,NFE2L2 regulating TCA cycle genes,0.0004328755639845
R-HSA-2978092,Abnormal conversion of 2-oxoglutarate to 2-hydroxyglutarate,0.0004328755639845
R-HSA-8853334,Signaling by FGFR3 fusions in cancer,0.0004274764584734
R-HSA-190371,FGFR3b ligand binding and activation,0.0004274764584734
R-HSA-2033515,t(4;14) translocations of FGFR3,0.0004274764584734
R-HSA-9958863,SLC-mediated transport of amino acids,0.0004263727285382
R-HSA-8854521,Interaction between PHLDA1 and AURKA,0.0004246233582403
R-HSA-111453,BH3-only proteins associate with and inactivate anti-apoptotic BCL-2 members,0.00042444517145
R-HSA-844455,The NLRP1 inflammasome,0.00042444517145
R-HSA-5632681,Ligand-receptor interactions,0.0004239736725614
R-HSA-5658034,HHAT G278V doesn't palmitoylate Hh-Np,0.0004239736725614
R-HSA-442729,CREB1 phosphorylation through the activation of CaMKII/CaMKK/CaMKIV cascasde,0.0004152018070224
R-HSA-205025,NADE modulates death signalling,0.0004142033421486
R-HSA-9036866,Expression and Processing of Neurotrophins,0.0004142033421486
R-HSA-167060,NGF processing,0.0004142033421486
R-HSA-205017,NFG and proNGF binds to p75NTR,0.0004142033421486
R-HSA-193697,p75NTR regulates axonogenesis,0.0004142033421486
R-HSA-193681,Ceramide signalling,0.0004142033421486
R-HSA-209563,Axonal growth stimulation,0.0004142033421486
R-HSA-9717207,"Sensory perception of sweet, bitter, and umami (glutamate) taste",0.0004135128329655
R-HSA-9717189,Sensory perception of taste,0.0004135128329655
R-HSA-381753,Olfactory Signaling Pathway,0.0004135128329655
R-HSA-5173214,O-glycosylation of TSR domain-containing proteins,0.0004110617979225
R-HSA-5083635,Defective B3GALTL causes PpS,0.0004110617979225
R-HSA-5423599,Diseases of Mismatch Repair (MMR),0.0004090647263142
R-HSA-5632927,Defective Mismatch Repair Associated With MSH3,0.0004090647263142
R-HSA-5632928,Defective Mismatch Repair Associated With MSH2,0.0004090647263142
R-HSA-5632968,Defective Mismatch Repair Associated With MSH6,0.0004090647263142
R-HSA-9652169,Signaling by MAP2K mutants,0.000403105215582
R-HSA-499943,Interconversion of nucleotide di- and triphosphates,0.0003971433622722
R-HSA-15869,Metabolism of nucleotides,0.0003971433622722
R-HSA-3249367,STAT6-mediated induction of chemokines,0.0003970556308655
R-HSA-1834941,STING mediated induction of host immune responses,0.0003970556308655
R-HSA-3595174,"Defective CHST14 causes EDS, musculocontractural type",0.0003942459938156
R-HSA-2022870,CS-GAG biosynthesis,0.0003942459938156
R-HSA-2022923,DS-GAG biosynthesis,0.0003942459938156
R-HSA-3595177,Defective CHSY1 causes TPBS,0.0003942459938156
R-HSA-3595172,Defective CHST3 causes SEDCJD,0.0003942459938156
R-HSA-1793185,Chondroitin sulfate/dermatan sulfate metabolism,0.0003942459938156
R-HSA-2024101,CS/DS degradation,0.0003942459938156
R-HSA-9839406,TGFBR3 regulates activin signaling,0.0003919309810379
R-HSA-1433617,Regulation of signaling by NODAL,0.0003919309810379
R-HSA-5250989,Toxicity of botulinum toxin type G (botG),0.0003870693699013
R-HSA-5250981,Toxicity of botulinum toxin type F (botF),0.0003870693699013
R-HSA-5250982,Toxicity of tetanus toxin (tetX),0.0003870693699013
R-HSA-5250955,Toxicity of botulinum toxin type D (botD),0.0003870693699013
R-HSA-5250958,Toxicity of botulinum toxin type B (botB),0.0003870693699013
R-HSA-211935,Fatty acids,0.0003866232218234
R-HSA-8963889,Assembly of active LPL and LIPC lipase complexes,0.0003853241561047
R-HSA-9931529,Phosphorylation and nuclear translocation of BMAL1 (ARNTL) and CLOCK,0.0003834770654628
R-HSA-9635465,Suppression of apoptosis,0.0003792200241301
R-HSA-9706019,RHOBTB3 ATPase cycle,0.0003761333130303
R-HSA-420029,Tight junction interactions,0.000374233416134
R-HSA-352238,Breakdown of the nuclear lamina,0.0003694260681256
R-HSA-9909620,Regulation of PD-L1(CD274) translation,0.0003691422080458
R-HSA-389661,Glyoxylate metabolism and glycine degradation,0.0003690543516204
R-HSA-9670095,Inhibition of DNA recombination at telomere,0.0003688330514912
R-HSA-9006821,Alternative Lengthening of Telomeres (ALT),0.0003688330514912
R-HSA-9673013,Diseases of Telomere Maintenance,0.0003688330514912
R-HSA-9670621,Defective Inhibition of DNA Recombination at Telomere,0.0003688330514912
R-HSA-9670615,Defective Inhibition of DNA Recombination at Telomere Due to ATRX Mutations,0.0003688330514912
R-HSA-9670613,Defective Inhibition of DNA Recombination at Telomere Due to DAXX Mutations,0.0003688330514912
R-HSA-9854909,Regulation of MITF-M dependent genes involved in invasion,0.0003661159240896
R-HSA-9857377,Regulation of MITF-M-dependent genes involved in lysosome biogenesis and autophagy,0.0003661159240896
R-HSA-9839383,TGFBR3 PTM regulation,0.0003656246422451
R-HSA-9733458,Induction of Cell-Cell Fusion,0.0003637164468488
R-HSA-9678110,Attachment and Entry,0.0003637164468488
R-HSA-5250968,Toxicity of botulinum toxin type A (botA),0.0003607096027408
R-HSA-5250992,Toxicity of botulinum toxin type E (botE),0.0003607096027408
R-HSA-9831926,Nephron development,0.0003602433311743
R-HSA-163680,AMPK inhibits chREBP transcriptional activation activity,0.0003587906371515
R-HSA-165159,MTOR signalling,0.0003587906371515
R-HSA-380972,Energy dependent regulation of mTOR by LKB1-AMPK,0.0003587906371515
R-HSA-5576890,Phase 3 - rapid repolarisation,0.0003559791334731
R-HSA-5467333,APC truncation mutants are not K63 polyubiquitinated,0.0003557896510972
R-HSA-9660537,Signaling by MRAS-complex mutants,0.0003557583527689
R-HSA-9726842,Gain-of-function MRAS complexes activate RAF signaling,0.0003557583527689
R-HSA-9726840,SHOC2 M1731 mutant abolishes MRAS complex function,0.0003557583527689
R-HSA-75158,TRAIL  signaling,0.0003550459978898
R-HSA-9013957,TLR3-mediated TICAM1-dependent programmed cell death,0.0003550459978898
R-HSA-75157,FasL/ CD95L signaling,0.0003550459978898
R-HSA-204005,COPII-mediated vesicle transport,0.0003545875275918
R-HSA-5694530,Cargo concentration in the ER,0.0003545875275918
R-HSA-1461957,Beta defensins,0.0003514214727418
R-HSA-9700649,Drug resistance of ALK mutants,0.0003510683099127
R-HSA-9717329,lorlatinib-resistant ALK mutants,0.0003510683099127
R-HSA-9717326,crizotinib-resistant ALK mutants,0.0003510683099127
R-HSA-9717323,ceritinib-resistant ALK mutants,0.0003510683099127
R-HSA-9717319,brigatinib-resistant ALK mutants,0.0003510683099127
R-HSA-9717316,alectinib-resistant ALK mutants,0.0003510683099127
R-HSA-9851151,MDK and PTN in ALK signaling,0.0003510683099127
R-HSA-9717301,NVP-TAE684-resistant ALK mutants,0.0003510683099127
R-HSA-9717264,ASP-3026-resistant ALK mutants,0.0003510683099127
R-HSA-3772470,Negative regulation of TCF-dependent signaling by WNT ligand antagonists,0.0003503100055372
R-HSA-5340588,Signaling by RNF43 mutants,0.0003503100055372
R-HSA-9753281,Paracetamol ADME,0.0003494320309974
R-HSA-168316,Assembly of Viral Components at the Budding Site,0.0003488925533837
R-HSA-168268,Virus Assembly and Release,0.0003488925533837
R-HSA-1839128,FGFR4 mutant receptor activation,0.0003460614510636
R-HSA-1307965,betaKlotho-mediated ligand binding,0.0003460614510636
R-HSA-196741,"Cobalamin (Cbl, vitamin B12) transport and metabolism",0.0003447761999302
R-HSA-9758881,Uptake of dietary cobalamins into enterocytes,0.0003447761999302
R-HSA-196849,Metabolism of water-soluble vitamins and cofactors,0.0003447761999302
R-HSA-418457,cGMP effects,0.0003415869069497
R-HSA-418360,Platelet calcium homeostasis,0.0003415869069497
R-HSA-139853,Elevation of cytosolic Ca2+ levels,0.0003415869069497
R-HSA-5607763,CLEC7A (Dectin-1) induces NFAT activation,0.0003415869069497
R-HSA-975576,N-glycan antennae elongation in the medial/trans-Golgi,0.0003415234975789
R-HSA-975578,Reactions specific to the complex N-glycan synthesis pathway,0.0003415234975789
R-HSA-209822,Glycoprotein hormones,0.0003415234975789
R-HSA-156590,Glutathione conjugation,0.0003381979776208
R-HSA-156580,Phase II - Conjugation of compounds,0.0003381979776208
R-HSA-2470946,Cohesin Loading onto Chromatin,0.0003378341445257
R-HSA-2468052,Establishment of Sister Chromatid Cohesion,0.0003378341445257
R-HSA-201688,WNT mediated activation of DVL,0.0003373745734414
R-HSA-5368598,Negative regulation of TCF-dependent signaling by DVL-interacting proteins,0.0003373745734414
R-HSA-8849474,PTK6 Activates STAT3,0.0003352218785157
R-HSA-447043,Neurofascin interactions,0.0003334449793892
R-HSA-6807878,COPI-mediated anterograde transport,0.0003334449793892
R-HSA-9648895,Response of EIF2AK1 (HRI) to heme deficiency,0.0003334414801418
