gene,log2FC,pvalue,FDR
PRR19,1.8069325896555801,6.844913172269966e-41,9.673754229412282e-40
METTL7A,-1.9741800449757374,6.994306560411003e-41,9.877219729958223e-40
TFF1,-5.3761022606225595,7.257534076639102e-41,1.024099944163268e-39
PLA2R1,-2.0483151319682813,7.306500479449332e-41,1.0302109080357567e-39
ABCC6P1,-2.406716351047462,7.443763542628746e-41,1.0487525368921908e-39
TNN,-3.424915706000709,7.490126609226264e-41,1.0544684815757593e-39
C14orf180,-5.316057249378624,7.556074456666934e-41,1.0629306285526136e-39
MMP28,-2.6558928985678785,7.602492706121922e-41,1.0686345538960414e-39
BCL2L12,1.3115961888980925,7.70707624110632e-41,1.0824992964263762e-39
YIF1B,1.1832016274115293,7.739910094023096e-41,1.0862728098805121e-39
VWCE,-2.309912036927448,8.12293556601716e-41,1.139150971557861e-39
SSBP2,-1.3672639543141196,8.42175047969196e-41,1.179419897800445e-39
LTC4S,-2.1663572316250432,8.423039428339167e-41,1.179419897800445e-39
PTPRN2,-2.100964226535684,8.666711988635899e-41,1.2126069049126769e-39
NGFR,-3.332114019410583,8.779223479744474e-41,1.2274055683701126e-39
IGSF9B,-2.7875726713220503,9.241532945784774e-41,1.2910485357798945e-39
PGAM5,1.0588685051485403,9.853164839764677e-41,1.3754383403238988e-39
SQLE,2.1517842999171464,9.870959876369768e-41,1.3768665335598382e-39
YPEL2,-1.2993478163096217,1.0234627523394226e-40,1.4265001899567005e-39
GPX2,-3.8509262338738317,1.0686362900061012e-40,1.4883233654920473e-39
CDH23,-2.678483323470232,1.0710133297267012e-40,1.490493550536326e-39
MRPL12,1.4137201384779239,1.0863230841712714e-40,1.5106446983322885e-39
LOC284440,-1.4493824357912182,1.0981391291196646e-40,1.5247464963665333e-39
SIDT1,-2.8473617114451413,1.1463015298872705e-40,1.5904060021751513e-39
FLJ13197,-2.328813770860457,1.169132793531446e-40,1.6208472384351037e-39
LAMB2,-1.4778267605633815,1.2288704599855528e-40,1.7023690245903362e-39
DNMT1,1.3197980885311846,1.2683998935717805e-40,1.755793404006625e-39
DPT,-3.5734618475559214,1.367074313021079e-40,1.8909463313011173e-39
DNAJC27,-1.054161616759381,1.3945029580904968e-40,1.9274212107912917e-39
DNAH14,1.7285338442419222,1.4553295310547187e-40,2.0099668781327044e-39
GEM,-1.9365053852526923,1.495748885633284e-40,2.0642241823489514e-39
IVD,-1.4437515563972045,1.5182787671340945e-40,2.0937294241016607e-39
ITGA7,-3.15247968398627,1.6610238170105037e-40,2.2888430386860107e-39
ENPP2,-2.743250633211032,1.6674088573684702e-40,2.2959034365112154e-39
PTPN21,-1.6182498165463386,1.7263707338134093e-40,2.3734989779158223e-39
SMYD1,-4.43301226772399,1.7951900156456279e-40,2.466252366399801e-39
C1QTNF9B,-2.329831784826607,1.79754251205716e-40,2.4676218964537317e-39
TNFSF12,-1.3591380991833315,1.8958925163092267e-40,2.5987147194560885e-39
GPR135,-1.3709939697005562,1.9129997913969927e-40,2.6201907601805458e-39
BCL2,-2.2339833412238104,1.9407846474602362e-40,2.6562483411818554e-39
POLR2H,1.046870215410106,2.1444825718386134e-40,2.932833678075002e-39
AP1S1,1.143478962007336,2.1576597807858373e-40,2.948639713937282e-39
DLC1,-2.0750662386081196,2.20980887448399e-40,3.0176407308501175e-39
CHST7,-1.3537243579121787,2.275857579949652e-40,3.105504912130699e-39
C18orf56,2.238833962599124,2.478497830439787e-40,3.37695329397421e-39
TSC22D1,-1.2272867972541146,2.4902456414355884e-40,3.390421945478834e-39
C12orf11,1.2138811634512994,2.5337494253041192e-40,3.4470733026017104e-39
LOC339674,2.084534471535093,2.810247373703128e-40,3.814685528972262e-39
CYP46A1,-1.8575336667061193,2.8498711094933286e-40,3.8655889572359953e-39
BCL2L2,-1.0898185643271425,3.023650680488467e-40,4.0952018851883604e-39
TCP11L2,-1.6330332406201915,3.1428791966401137e-40,4.250358842231797e-39
TP53BP2,1.260273115161553,3.1955461908258557e-40,4.318376192398148e-39
DYNC2H1,-2.0594112202627572,3.2604274302144003e-40,4.402786388144861e-39
ARL4A,-1.7498731565865793,3.3962724278457867e-40,4.579433111413101e-39
RCBTB2,-1.397692709196356,3.4948850506730634e-40,4.708328314421668e-39
UBXN10,-2.821092792046395,3.4970388843037382e-40,4.708328314421668e-39
FLRT2,-2.5676360930287565,3.5947138499650155e-40,4.836258404354263e-39
GPR77,-2.07186097763049,3.6157459381050664e-40,4.860961839832091e-39
C5orf34,1.4823314889336014,4.428418513814107e-40,5.944727301398095e-39
ECE1,-1.1495782400284043,4.435857267575731e-40,5.950054162404646e-39
PYCR1,2.2041367617469536,4.438924107315008e-40,5.950054162404646e-39
NCRNA00086,-2.5138295242040485,5.116126187059169e-40,6.852747975205156e-39
UQCRHL,1.1967641140963412,5.218914866352096e-40,6.98015483557731e-39
TAGLN2,1.2160633506923872,5.447733050666247e-40,7.280843224763414e-39
TSHZ1,-1.1514889868623523,5.902287579968816e-40,7.882563522976696e-39
TMEM192,-1.0739140785891816,6.0701848543242674e-40,8.100848599946089e-39
F8,-1.6416296543969704,6.211703761715935e-40,8.277572736055283e-39
ISM1,-2.774717132204996,6.314727941314995e-40,8.408704660991722e-39
UBL3,-1.1215671026156944,6.326988654880637e-40,8.418872403859082e-39
NCAM2,-2.668232104391051,7.189828061683973e-40,9.548299297240831e-39
REEP4,1.310634583974438,7.320293926806446e-40,9.712194631899252e-39
MRVI1,-1.9179868031719707,7.561025509853903e-40,1.002427875862131e-38
DLK2,-2.878282323351876,7.606290754278587e-40,1.0076951280941274e-38
RFX2,-2.0278271688957252,7.959361889157172e-40,1.05370374158784e-38
ADCY6,-1.323007746478872,8.03587510058071e-40,1.0630598434292927e-38
OLFML1,-1.984832015623149,8.183790230216024e-40,1.0818412023284117e-38
CYP4F22,-4.485515640904248,8.208018808858354e-40,1.0842566500555053e-38
GGTA1,-2.13716219079181,8.251303518054104e-40,1.0891840314658364e-38
KCNIP2,-4.677809569179784,8.322278635907033e-40,1.0977567971696791e-38
UQCRH,1.0695714936678886,8.953887087965166e-40,1.1793603955298836e-38
SNORD116-20,-2.0940177890874656,9.093776663983528e-40,1.196919859830023e-38
MAML3,-1.6891731210794187,9.934314602538586e-40,1.3066064213151002e-38
LAPTM4B,1.4718167179547876,1.0603309380569116e-39,1.3935887411877228e-38
SCN11A,-2.2759838679133635,1.096431704532477e-39,1.4399961268113043e-38
RUSC1,1.0639498993963752,1.106722693431957e-39,1.452463820370722e-38
C7orf41,-2.2390338619955017,1.2188383446347411e-39,1.5950046288559446e-38
FAM123B,1.1663816427979627,1.2518815992489394e-39,1.637069019477618e-38
VIPR2,-3.12647384897621,1.2843630240986363e-39,1.6783388462072848e-38
RBMS2,-1.0993623919990512,1.3500856818249832e-39,1.7604304918524477e-38
FTO,-1.2010217067108524,1.3647561990803047e-39,1.778286119674931e-38
CPEB3,-1.4049990649781048,1.376616900756567e-39,1.792457614053776e-38
LOC283392,-4.895367984376849,1.459055353943434e-39,1.8970846148451663e-38
MYH7B,-1.9846407385489409,1.4686286804946346e-39,1.9081690129224721e-38
SNRPE,1.0767543969700544,1.664811272759769e-39,2.1599828651493992e-38
FKBPL,1.0261568587998582,1.7009085289817804e-39,2.2052448684512355e-38
RCC1,2.01145466919162,1.7548771670880193e-39,2.2735963752671329e-38
ABHD14B,-1.296189182151732,1.7684205506552246e-39,2.289513462558823e-38
RAD21,1.2081220085217161,1.8071391465062514e-39,2.3379782433442284e-38
ST6GALNAC6,-1.3953004142502063,1.8541880901139984e-39,2.397143878149511e-38
CPB1,-5.675526594863297,1.943077391868235e-39,2.5102794722624194e-38
CROT,-1.6844478991596628,1.9499272983685853e-39,2.517342312922224e-38
GSTM2,-2.6027133211030886,1.9848229310572078e-39,2.560576315665085e-38
PITX1,3.8474028819978683,2.0936880207492534e-39,2.6991078641429645e-38
PCK1,-5.661406089478046,2.229593370523279e-39,2.870246684839834e-38
ALB,-5.302337460054445,2.2710670357641787e-39,2.921571254559389e-38
CLEC1A,-1.7046859687536982,2.2954112980606168e-39,2.9487206675086386e-38
ZNF643,1.352054367380755,2.4286183851875578e-39,3.115443302718049e-38
SYNE1,-1.9205821517339317,2.4425494031611982e-39,3.1308941051910194e-38
MYLK,-2.3930292223931797,2.444102908024193e-39,3.1308941051910194e-38
GRIK1,-3.4431145165108297,2.466586296146364e-39,3.1574733016000184e-38
CLEC5A,2.821889111137411,2.575674671438503e-39,3.2924863795080805e-38
TMEM150C,-2.056884418274352,2.6026887051957295e-39,3.3246836842580957e-38
MYO19,1.0650947686116687,2.7824971265932603e-39,3.5493899926683336e-38
GJB2,3.5293593147117974,2.8498599148966845e-39,3.632773111405066e-38
LCN6,-2.2216346786601964,2.8564436055363338e-39,3.638617421384036e-38
OR2L13,-2.4329449579831937,2.9826999036351854e-39,3.794136012988908e-38
MCM5,1.206630417800925,3.055453880726064e-39,3.8839683652832785e-38
LOC100128191,1.464224783998108,3.1188245342924636e-39,3.9617559663451307e-38
CCDC58,1.0109506864717712,3.1493269832199256e-39,3.9977126273049024e-38
THBD,-1.7953434726003064,3.233266264130896e-39,4.0985477580762324e-38
POLN,-2.062811492484318,3.244703533288321e-39,4.110183605876639e-38
ATP1B2,-2.272889176233873,3.288662645331742e-39,4.1629712192610367e-38
TIMP3,-2.010304243105695,3.3730576601093703e-39,4.266835899025078e-38
RHBDL2,1.8324262575452694,3.462657908837276e-39,4.374098675542327e-38
PNP,1.33212367735827,3.4758927306871635e-39,4.3877722175241636e-38
PLAUR,2.09803893360161,3.6487685357711005e-39,4.599621444365744e-38
C9orf140,2.343456497810391,3.7995246320345924e-39,4.783039203106894e-38
SORBS1,-2.86249111729199,4.037587161903634e-39,5.07921210146039e-38
C8orf30A,1.3811536098946604,4.1368388832598314e-39,5.200475013258198e-38
RELT,1.8450668303941304,4.4045172424987296e-39,5.533155787798783e-38
ME2,1.0612805124866878,4.481616091700163e-39,5.626128118428832e-38
C14orf132,-2.79084712391999,4.645943688800895e-39,5.828401996364072e-38
GPR34,-2.288218451887796,4.698424806454515e-39,5.890180905777654e-38
ZC3H6,-1.0938571961178862,4.8633418902696235e-39,6.092733133418992e-38
TMEM135,-1.1882245887087244,4.972477201641177e-39,6.22517211151818e-38
MBLAC2,-1.1108288022251154,5.186607420357997e-39,6.484327944558834e-38
LRP2BP,-1.2843248786838668,5.339126688448944e-39,6.670427118039542e-38
IGFN1,-2.38713780329033,5.3440794826257883e-39,6.672035584515585e-38
ATP6AP1L,-1.2930181204876305,5.665809419452973e-39,7.068864212632109e-38
KIAA0408,-5.066662386081193,5.949386601948713e-39,7.417581117484412e-38
CTSO,-1.2735143034678682,6.115092935000567e-39,7.618962128392561e-38
C5orf62,-1.6226023316368785,6.346143643361566e-39,7.898803709122151e-38
KLHL33,-1.9587230914901173,6.348376545869201e-39,7.898803709122151e-38
PALM,-2.879305799502898,6.433449750642683e-39,7.999186189272456e-38
CHRNA5,2.120273535329625,6.471016320575044e-39,8.040403418663994e-38
HOXD9,-1.7099367676648125,6.686195245988672e-39,8.302101777812536e-38
CCNG2,-1.0727424133033505,6.980368497381978e-39,8.655561836365405e-38
TEF,-1.5618804888152464,7.203864954948635e-39,8.920541073124491e-38
SLC5A4,-1.9977867854183926,7.405298304655534e-39,9.163742014931657e-38
AURKAPS1,1.455596354598177,7.58667472126194e-39,9.381809779288797e-38
MTUS1,-1.682482980234349,7.736275351597503e-39,9.553827695056265e-38
SETD7,-1.2340263995739136,7.854992420770741e-39,9.693859460019648e-38
RAG1AP1,1.3547049828382054,8.023673133437634e-39,9.895319921948866e-38
IRAK1,1.348095259794059,8.043515308266868e-39,9.913074418170738e-38
FOXN3,-1.251589294591076,8.279220106700318e-39,1.0196660595552495e-37
TRPM3,-2.0918571961178842,8.555096023272249e-39,1.0522190061596267e-37
EID1,-1.1075168481477107,8.778387665269349e-39,1.0782253081707014e-37
DDN,2.6517302757722803,8.982915291504436e-39,1.1026028796443375e-37
SEPSECS,-1.0358294886968862,9.230099202269663e-39,1.1314174799926914e-37
KIAA1908,-1.5500924665640916,9.854681442677664e-39,1.2071653183113156e-37
NUDT16,-1.1852051485382837,9.953669933137737e-39,1.2184711082239828e-37
KIAA1109,-1.3031076281216727,1.0779106421879039e-38,1.3186295308969364e-37
HDC,-2.760088649544324,1.1156795121781162e-38,1.3630009503475335e-37
PEX11A,-1.4834163747188995,1.115217161618882e-38,1.3630009503475335e-37
WSCD1,-2.408840874659721,1.1299145404347429e-38,1.379465753154502e-37
WDR86,-2.579199207006747,1.1782970433173855e-38,1.4375697774468074e-37
MLXIPL,-3.912888158361937,1.243406352092523e-38,1.515989673619571e-37
WSCD2,-3.1423140075748615,1.2541334403490776e-38,1.5280449139674873e-37
ZNF395,-1.143414102260623,1.3380526447168317e-38,1.6281131211083213e-37
IL17B,-3.469063220499468,1.4397263360009247e-38,1.749488551016344e-37
KCNK5,2.308567493194462,1.4604673490976776e-38,1.7735081491410958e-37
C12orf32,1.231410178719372,1.5695411368769158e-38,1.903421539944737e-37
AGXT2L2,-1.1916777902710365,1.6861232663760767e-38,2.04344219825857e-37
DTWD2,-1.0279910699491062,1.7077074770759447e-38,2.0682235000141994e-37
ANK2,-2.5528571902000206,1.7827652722444597e-38,2.1562575581837807e-37
DTYMK,1.0930739791691346,1.7929803490419729e-38,2.167172728659431e-37
KIF16B,-1.138931187122738,1.818987893005435e-38,2.1971490787244813e-37
SMS,1.1052138418747788,1.8306601273794215e-38,2.2097815847936084e-37
CALCR,-2.5145469167948873,1.9633491211635277e-38,2.3683793275374217e-37
JUN,-1.6867743756657596,1.9884192716660204e-38,2.3970328478236137e-37
TSHZ3,-1.5409682033376741,2.0785195204473505e-38,2.5039901277765137e-37
CYP4F12,-3.171055929695821,2.092300743070071e-38,2.5189252927317793e-37
WLS,-2.557583684459699,2.094143488600873e-38,2.5194774569069196e-37
C14orf139,-2.496170168067226,2.186444281132646e-38,2.62705249171337e-37
PCDHGA6,-1.8736942241685393,2.217054712181209e-38,2.662074335477213e-37
HSPB7,-4.304685595928511,2.2307890573582157e-38,2.676799816156335e-37
TGFB1I1,-1.6068166469404677,2.2924706474434292e-38,2.7490015280245548e-37
PRTG,-2.4888342762457105,2.3276786483778696e-38,2.7893834388691484e-37
SYTL2,-1.8328439933719949,2.430994935227284e-38,2.91127636881199e-37
C4orf34,-1.2715941413185003,2.615969571492243e-38,3.130735970405871e-37
ABCA5,-2.0148731565865807,2.620005874651941e-38,3.13350636900718e-37
EPB41L5,-1.0850494022961286,2.726013314295916e-38,3.2560118346541053e-37
SHROOM4,-1.5431330039057887,2.7492390149422377e-38,3.2794493963953837e-37
ADAMTS1,-1.8564435021896095,2.769494452061587e-38,3.3014477741242344e-37
FLT4,-1.5936703633566127,2.8473149270942124e-38,3.391994346720939e-37
GPM6A,-3.31523264883418,2.867086184914973e-38,3.413313919163326e-37
HAS3,-3.0252782163569654,3.0118380916343724e-38,3.5832999203934953e-37
ERO1LB,-1.537083832406207,3.0295175413919913e-38,3.601979608488466e-37
C10orf128,-2.2795505266895493,3.090999253554733e-38,3.670284371327906e-37
LRP1,-1.9893943425257383,3.0908402765486865e-38,3.670284371327906e-37
BOLA2,1.070666120250916,3.3518069456358476e-38,3.977375608305693e-37
PRDM8,-1.7677639779855605,3.428403518801621e-38,4.065617540895498e-37
PRDX1,1.0401414191028557,3.4950757679700555e-38,4.1419833466379505e-37
HBB,-4.3693675582909215,3.686389263718572e-38,4.365864916556224e-37
CLK4,-1.1851015504793434,3.907355631142246e-38,4.624551011292738e-37
PIGR,-5.838707705053855,4.0269787995027357e-38,4.759941239438201e-37
FAM131B,-1.839505018345366,4.061915049853912e-38,4.795009056581761e-37
ADRBK2,-1.6914000946857612,4.1152075252870943e-38,4.854771392274853e-37
DEFB132,-5.106142040478163,4.165285566371349e-38,4.9074882307221796e-37
GNAL,-2.4375973606343946,4.199889443368078e-38,4.945057408643539e-37
TDRKH,1.2875083501006017,4.308907450358533e-38,5.070138482151026e-37
PDE8B,-2.970113528228195,4.434689957160513e-38,5.214771401175246e-37
PODN,-2.4532883003905805,4.6473518743967175e-38,5.46131350352766e-37
GLRX2,1.2030391584802933,4.94026978683692e-38,5.801789092244674e-37
CYP2B7P1,-3.7824933246538044,5.111631594604965e-38,5.999163759935151e-37
MYLK2,1.8041687951236833,5.153965314250442e-38,6.044950426243608e-37
ANKRD30B,-3.5815155462184887,5.373548446846902e-38,6.2943823924037425e-37
PRKX,1.2109676588945426,5.39849881307626e-38,6.319541729545155e-37
IL20RA,-3.1323165522547045,5.486642482559344e-38,6.418595958228005e-37
CDC25B,1.5407530417800928,5.578237695039907e-38,6.517372321104713e-37
ZFP2,-1.653753426440999,5.583140486229257e-38,6.518916374010979e-37
GPR109B,-2.506729879275655,6.034708820040327e-38,7.032637941817803e-37
C7,-4.8915236714404084,6.193940354976638e-38,7.199763491803305e-37
C4orf38,-1.6419417090779973,6.192244846089815e-38,7.199763491803305e-37
POLD1,1.3115287312107924,6.207215679553425e-38,7.210590109439119e-37
FCER1A,-3.116484252574271,6.257341900863722e-38,7.264183330447853e-37
ACTA2,-2.1757374186294243,6.683033442127648e-38,7.748487754589146e-37
FBXL7,-1.8388600485264543,6.748464824901182e-38,7.81937015962293e-37
PCDHB12,-1.737918943070186,6.968254962731347e-38,8.06890235919839e-37
GRID1,-1.8620722097289635,7.269437852623815e-38,8.412306244838608e-37
CHRD,-1.9513835483489164,7.881572011462965e-38,9.109095576168913e-37
CPEB4,-1.2367848088531197,7.962400499032203e-38,9.196673622073807e-37
PCCA,-1.5930858030536141,8.017105235438713e-38,9.253986468020981e-37
PAPPA2,-3.126172020357439,8.155693938393082e-38,9.407990922723021e-37
PLIN5,-3.342066102497339,8.563651162449204e-38,9.866084943674865e-37
NEDD9,-1.6834965794768593,8.569883547245467e-38,9.867020253669148e-37
SLC35F2,1.6770031838087345,8.947649863666491e-38,1.029545325337049e-36
PDK2,-1.366968298023437,9.483003031212903e-38,1.0897670718255585e-36
CALU,1.1685929991714978,9.516022690266816e-38,1.0928716784285606e-36
KCNJ16,-3.980507734643153,9.851706620093494e-38,1.1307100605647029e-36
BCAS1,-3.2916800745650363,9.960457472790758e-38,1.1424713760378713e-36
RRP1,1.299391164634871,1.0101336910089294e-37,1.1579007290576538e-36
SASS6,1.0216499349035395,1.08184953598807e-37,1.2393270675639293e-36
CCDC69,-2.623199976328557,1.1042651843667077e-37,1.2642100094985646e-36
GTF2IRD2,-1.0884047342880816,1.1096708757370369e-37,1.2696001854834244e-36
NAALAD2,-2.6328371641614385,1.1594031962976637e-37,1.3248346755936204e-36
CABP1,-2.139034714167357,1.1898900608304958e-37,1.3588186184000951e-36
EPB41L4A,-1.772059604686942,1.1996756295451599e-37,1.369134513141727e-36
LOC100130932,1.0050405432595593,1.2320763783814655e-37,1.4043510529541524e-36
RNASE7,-3.1686671499585755,1.2422022023915876e-37,1.4141217442235191e-36
GREB1,-2.915513664338973,1.290058067111067e-37,1.4676829372264222e-36
ZEB1,-1.776295129601138,1.313788792111462e-37,1.4937474942414081e-36
XBP1,-1.8038203633566106,1.334480941884222e-37,1.51538094729373e-36
EFNA4,1.5226740146762916,1.3884513886480905e-37,1.575684577778129e-36
VSIG2,-3.874571872410937,1.5027269334473685e-37,1.7011280080561222e-36
FCHO2,-1.071838152444073,1.5430344307640574e-37,1.7435043912599714e-36
CBLN4,-3.0892776837495566,1.5834375482470116e-37,1.7880467550087067e-36
PCDHB4,-2.155697709788141,1.6878455142059753e-37,1.903584380117185e-36
SLC26A3,-4.963947532252337,1.712933577735611e-37,1.930682966905345e-36
AMT,-1.897869860338501,1.741287352507509e-37,1.9614265889662244e-36
HOMER3,1.5436381465262166,1.8505811403909667e-37,2.0832485156794537e-36
MYST4,-1.0100353355426677,1.9297307170476446e-37,2.171006689889881e-36
UGT2B11,-5.4876303231151615,2.0279767624400364e-37,2.2801273012165525e-36
OLFML2A,-1.7637185465735605,2.036822074320498e-37,2.28865877894173e-36
FLJ39653,-1.101873446561724,2.084644064941385e-37,2.3409485449801375e-36
CACNA1G,-2.7745302994437218,2.086668464434184e-37,2.3417771922376976e-36
PDLIM1,-1.3606205527281325,2.1784461875432926e-37,2.441764529054837e-36
C6orf217,-1.6689246952302046,2.2550566744425666e-37,2.5245262389223885e-36
PALMD,-2.315503284412358,2.281328967885573e-37,2.5523682361660163e-36
CCDC18,1.4738674458515781,2.3285408637434453e-37,2.6035890259657206e-36
HTATIP2,1.1661946502544662,2.432486398343114e-37,2.718143026951486e-36
ESAM,-1.4347499349035413,2.4400418976558152e-37,2.7238649592229565e-36
FAM58A,1.0448590424902342,2.4405997629471197e-37,2.7238649592229565e-36
SUGT1L1,-1.3694702745887097,2.525122275787086e-37,2.8147459146449678e-36
JMJD4,1.2655715232571882,2.7934722541694268e-37,3.1100657763086285e-36
SLC22A5,-1.1657164812403833,2.8254920826833548e-37,3.143791710335276e-36
CYTL1,-2.3378964670375195,3.0101929873012748e-37,3.3431691853474744e-36
MMP11,3.8801766244525995,3.4625593810825954e-37,3.840887776590279e-36
KIAA0087,-1.6979148834181563,3.6708931939916515e-37,4.067027925150945e-36
APOB,-4.457660936205468,3.7049254961219734e-37,4.102235937099044e-36
ASB1,-1.0526094093975633,3.7149377839061798e-37,4.110821427382625e-36
MFAP2,2.3357607764232453,3.772867429299371e-37,4.172387959631619e-36
CD200,-1.4809541365842112,3.860164001391909e-37,4.261162238771189e-36
MPPED1,-2.3857550656882474,4.047000230553928e-37,4.464699708895343e-36
FEZ1,-1.9143780388211624,4.084243589848795e-37,4.5030579082990675e-36
NHSL2,-2.099025517812758,4.268990446029623e-37,4.701054633338005e-36
ZFP106,-1.266586442182506,4.30079695928152e-37,4.7303569214381575e-36
RTN1,-2.126104870398863,4.34770133376946e-37,4.779058416582456e-36
ABI3BP,-3.368885329624807,4.356311912010527e-37,4.7856334178833806e-36
ABCC6,-2.990470357438751,4.414366555327779e-37,4.8464845842359207e-36
C6orf208,-1.5223066990176357,4.4534164477151636e-37,4.8864098612271926e-36
TDO2,3.769405408924133,4.660893224151966e-37,5.110978274652906e-36
FLJ33360,-1.5457035921410818,4.87930473793638e-37,5.347259731767365e-36
LOC338758,-1.4547573914072673,5.0175467111362e-37,5.495451430975467e-36
SLC39A4,1.8654728902828737,5.041701175334899e-37,5.5185860790511826e-36
MYOM2,-2.722118966741627,5.076776975505037e-37,5.553640101269122e-36
PAICS,1.0900735412474845,5.189446748296098e-37,5.673483432987019e-36
LOC90586,-2.112797029234229,5.27826214026944e-37,5.767119192036292e-36
ZNF441,-1.2957344360279315,5.298353884794521e-37,5.782130441541646e-36
WDR4,1.10296400757486,5.450110666009191e-37,5.944180015180666e-36
C21orf15,-2.7977793644218254,6.066968600176114e-37,6.60508549216542e-36
POU6F1,-1.1767678837732278,6.4096286034632435e-37,6.969801043538915e-36
HOXA2,-2.436646745176944,6.671639372136823e-37,7.250379193492931e-36
FBXL6,1.4679440347970178,6.831636931697914e-37,7.419826197356631e-36
MS4A2,-2.9638870813113964,6.990266678178465e-37,7.58758642473957e-36
PECAM1,-1.6121350692389615,7.0495530498963754e-37,7.647378675045514e-36
NUDT1,1.3220018996330927,7.139236373713076e-37,7.740054777290002e-36
ADHFE1,-2.457395011243934,7.176675120620421e-37,7.776012929800805e-36
PGPEP1,-1.3752006983074878,7.1910374925829665e-37,7.786939647679223e-36
ABCC11,-4.834245727305007,7.221261894163789e-37,7.815019634926482e-36
PSMG3,1.2100104509409402,7.688087362675009e-37,8.315285458275293e-36
LRFN4,1.5183745768730041,7.701970025494993e-37,8.325353941454e-36
HGF,-2.4126677654160247,8.016674459775509e-37,8.655250604465811e-36
CYP4Z1,-5.076249272103206,8.049893339222957e-37,8.685963749488767e-36
DCLK1,-2.608966143922358,8.612087119673895e-37,9.287074753520374e-36
PABPC5,-1.762280790626109,8.679934931413364e-37,9.354698375163852e-36
DNAH6,-2.4384115930879413,8.797274700026485e-37,9.475549784886514e-36
ADM2,2.3746949106403115,9.205740253929003e-37,9.909644579672953e-36
CCL7,3.1996580837968978,9.228593340443486e-37,9.928373792913285e-36
PELI2,-2.2771526393656023,9.239773827385414e-37,9.934530595386692e-36
IL4I1,2.6652769854420635,9.276289563355007e-37,9.967904304707861e-36
BBS2,-1.0329585986507315,9.461206996357614e-37,1.0160610675793371e-35
C1orf173,-3.3931108296839856,1.1008956395248557e-36,1.1808841087961666e-35
ALS2CR8,-1.2556111492484305,1.111024726680661e-36,1.1910472968061292e-35
TMEM26,-2.402522144632499,1.1809136755720907e-36,1.263737309608393e-35
TMEM22,-1.8468238312226317,1.252523040860419e-36,1.3395814872374976e-35
STS,-1.5987782281926854,1.3993845581489823e-36,1.4940174259229282e-35
AKAP6,-1.865606787785536,1.4049843358245726e-36,1.4991166392153983e-35
INPP5J,-2.488310131376494,1.5123809220319666e-36,1.6108759463866523e-35
TESC,-2.913009699372706,1.5469654397952152e-36,1.6464735465990175e-35
GPCPD1,-1.1787319031838042,1.5522303889113576e-36,1.6504234678360656e-35
WDR76,1.306505184045447,1.5652748115080513e-36,1.663321505772391e-35
NCRNA00110,-3.0687311871227365,1.573832745911275e-36,1.6714397592662157e-35
IGSF22,-1.6361019173866729,1.5826025225633465e-36,1.6797733946484312e-35
CPEB2,-1.4043351461711442,1.615099551342306e-36,1.7132667326972027e-35
PVR,1.061602189608239,1.6816296145036097e-36,1.7828016233435764e-35
TET3,1.1893170493549547,1.7140911840060747e-36,1.81510190939282e-35
SELP,-3.531068735945084,1.7440123417488267e-36,1.8457125963287146e-35
NACC1,1.1560096757012683,1.757346662937272e-36,1.858743829485599e-35
CXCL10,3.7008365842111504,1.7732109919742925e-36,1.8744343604476218e-35
SLC47A2,-1.7315292164753222,1.940080789045952e-36,2.049639617121501e-35
BAIAP3,-2.4419651260504214,2.0059333848439104e-36,2.117981751990354e-35
IL12RB2,3.3247242277192566,2.0432848287793466e-36,2.1549196835614393e-35
SGK2,-3.5105278435317793,2.0910919466844735e-36,2.2027862676792518e-35
FGF2,-2.576949076813822,2.1617162847619704e-36,2.2758659069706274e-35
FGF14,-2.051421150432004,2.169299586615716e-36,2.2825295014546751e-35
SSX2IP,1.3913922357675457,2.1832233764668485e-36,2.2958529821967676e-35
CCT6A,1.1313138300390566,2.2563027060258223e-36,2.3704412116474682e-35
FOXA1,-3.799600940939757,2.2567569190710667e-36,2.3704412116474682e-35
GALNTL1,-2.8571091430938553,2.305392378135772e-36,2.420130187958792e-35
IMPA2,1.4961939046040929,2.3244578265754064e-36,2.438738087443926e-35
ATAD5,1.4935562788495682,2.4489952500738546e-36,2.5664398697233377e-35
PFDN6,1.2093846845780547,2.4811045925987566e-36,2.598593032167731e-35
HDAC2,1.0888983785063324,2.499346421183858e-36,2.6161933815301763e-35
ALDH6A1,-1.5848072316250423,2.5119503490802445e-36,2.627875414040672e-35
ZMAT1,-1.9285258551307827,2.6420105010769665e-36,2.7623502097130395e-35
RNF125,-1.5149840750384644,2.7302462665113424e-36,2.852966291004935e-35
RANGAP1,1.0594057639957377,2.8761713703567422e-36,3.003726187871703e-35
SPATA18,-2.3661253402769553,2.9448555946748942e-36,3.0736930269419206e-35
DSEL,-1.9564091135045558,2.947908601195488e-36,3.075116347711259e-35
C19orf40,1.1679878032903304,2.9962480016333918e-36,3.1237515677968285e-35
GPR98,-3.4882039353769683,3.0071437243001928e-36,3.13331638313889e-35
COL11A1,4.538286590129007,3.129701160569688e-36,3.2591504705863866e-35
C12orf26,-1.0404958811693703,3.14801472067872e-36,3.2744749691722705e-35
SLC19A1,1.3271044443129352,3.344747213170987e-36,3.471176369518328e-35
CXorf61,4.684017380755119,3.378718718422062e-36,3.504434007489276e-35
