drug,n_pathways_tnbc,mean_pathway_score_tnbc,max_pathway_score_tnbc,sum_pathway_score_tnbc,tnbc_pathway_overlap_jaccard,n_shared_pathways_tnbc,tnbc_pathway_enrichment_similarity,n_families_tnbc,n_targets_with_family_tnbc
CHEMBL4478,2,0.000486236544693,0.0004931057336792,0.000972473089386,0.0011254924029262,2,0.0004862365446929,1,1
CHEMBL4549,42,0.0004988826883909,0.000654392763388,0.0209530729124215,0.0236486486486486,42,0.0004988826883909,1,1
CHEMBL4550,5,0.0004147599723168,0.0005043894392236,0.002073799861584,0.0028105677346824,5,0.0004147599723167,0,0
CHEMBL4551,14,0.0005376023943725,0.0008645226547058,0.0075264335212152,0.0078784468204839,14,0.0005376023943724,1,1
CHEMBL4573,6,0.000447779782477,0.0005182265072725,0.002686678694862,0.0033783783783783,6,0.0004477797824769,1,1
CHEMBL4589,4,0.0003873339943639,0.0004790010121981,0.0015493359774556,0.0022522522522522,4,0.0003873339943639,1,1
CHEMBL4605,2,0.0003995955747363,0.0004585287332967,0.0007991911494726,0.0011248593925759,2,0.0003995955747363,1,1
CHEMBL4607,7,0.0004499516073119,0.0005182265072725,0.0031496612511838,0.0039414414414414,7,0.0004499516073119,1,1
CHEMBL4608,10,0.0004774431333757,0.0005491911751487,0.0047744313337572,0.0056306306306306,10,0.0004774431333756,1,1
CHEMBL4617,3,0.0006468555297338,0.0007519097872204,0.0019405665892015,0.0016882386043894,3,0.0006468555297338,1,1
CHEMBL4633,3,0.0004071233953548,0.0004793673557067,0.0012213701860645,0.0016891891891891,3,0.0004071233953548,1,1
CHEMBL4708,2,0.00044105114001,0.0004830233805839,0.0008821022800201,0.0011261261261261,2,0.00044105114001,0,0
CHEMBL4712,8,0.0005047540305868,0.0007716610765774,0.0040380322446944,0.0044969083754918,8,0.0005047540305867,0,0
CHEMBL4714,6,0.0004807426459133,0.0005938015641085,0.0028844558754803,0.0033745781777277,6,0.0004807426459133,1,1
CHEMBL4715,7,0.0005048884319203,0.0006389875419489,0.0035342190234421,0.0039259674705552,7,0.0005048884319202,1,1
CHEMBL4716,4,0.0005140041852299,0.0005491911751487,0.0020560167409196,0.0022522522522522,4,0.0005140041852298,1,1
CHEMBL4744,17,0.0004665848920284,0.0006648524079466,0.0079319431644831,0.0095613048368953,17,0.0004665848920283,1,1
CHEMBL4761,18,0.0004780943057011,0.0005673045318414,0.0086056975026208,0.0101351351351351,18,0.0004780943057011,1,1
CHEMBL4763,59,0.0005217155961195,0.0009793572525106,0.0307812201710545,0.0332207207207207,59,0.0005217155961195,1,1
CHEMBL4770,3,0.0004360151397346,0.0004793673557067,0.0013080454192039,0.0016882386043894,3,0.0004360151397346,1,1
CHEMBL4777,7,0.0004499516073119,0.0005182265072725,0.0031496612511838,0.0039414414414414,7,0.0004499516073119,1,1
CHEMBL4790,10,0.000640231454241,0.0013890700171119,0.0064023145424104,0.0056242969628796,10,0.000640231454241,0,0
CHEMBL4794,3,0.0008311125053902,0.0013890700171119,0.0024933375161707,0.0016882386043894,3,0.0008311125053902,1,1
CHEMBL4805,18,0.0005271974656845,0.0007375955243429,0.0094895543823213,0.0101351351351351,18,0.0005271974656844,1,1
CHEMBL4808,3,0.0004926539126606,0.0005054886485959,0.0014779617379819,0.0016844469399213,3,0.0004926539126606,1,1
CHEMBL4811,2,0.0004904888349882,0.0005019766577784,0.0009809776699765,0.0011235955056179,2,0.0004904888349882,0,0
CHEMBL4812,3,0.0003964369300846,0.0005286091789337,0.001189310790254,0.0016891891891891,3,0.0003964369300846,1,1
CHEMBL4813,10,0.0004488779575796,0.0005043894392236,0.0044887795757965,0.0056211354693648,10,0.0004488779575796,1,1
CHEMBL4815,7,0.0004687783990629,0.0005938015641085,0.0032814487934405,0.0039392234102419,7,0.0004687783990628,1,1
CHEMBL4816,81,0.0005706555921035,0.0010835873945086,0.0462231029603878,0.0456081081081081,81,0.0005706555921035,1,1
CHEMBL4820,6,0.0004807426459133,0.0005938015641085,0.0028844558754803,0.0033745781777277,6,0.0004807426459133,1,1
CHEMBL4829,11,0.0004234608110263,0.0005812390705556,0.0046580689212896,0.0061902082160945,11,0.0004234608110262,1,1
CHEMBL4832,12,0.0005784588176866,0.0008407102410442,0.0069415058122401,0.0067226890756302,12,0.0005784588176866,1,1
CHEMBL4833,3,0.0004093235909532,0.0004790010121981,0.0012279707728598,0.0016882386043894,3,0.0004093235909532,1,1
CHEMBL4834,3,0.0005407926644569,0.0006389875419489,0.0016223779933707,0.0016835016835016,3,0.0005407926644568,1,1
CHEMBL4835,4,0.0010271118363223,0.0013890700171119,0.0041084473452895,0.0022522522522522,4,0.0010271118363223,1,1
CHEMBL4863,5,0.0004419176311107,0.0005286091789337,0.0022095881555536,0.0028153153153153,5,0.0004419176311106,1,1
CHEMBL4865,14,0.0005960457751997,0.0013890700171119,0.0083446408527958,0.0078784468204839,14,0.0005960457751996,1,1
CHEMBL4866,10,0.0005710366296516,0.0013370010511974,0.0057103662965165,0.0056306306306306,10,0.0005710366296516,1,1
CHEMBL4867,7,0.0004905210072327,0.0005938015641085,0.003433647050629,0.0039370078740157,7,0.0004905210072326,1,1
CHEMBL4868,3,0.0004166023645587,0.0005009456780062,0.0012498070936762,0.0016891891891891,3,0.0004166023645587,1,1
CHEMBL4869,7,0.0005562770700419,0.000795557959329,0.0038939394902938,0.0039414414414414,7,0.0005562770700419,1,1
CHEMBL4872,3,0.0004381752504791,0.00050511518593,0.0013145257514375,0.0016882386043894,3,0.0004381752504791,1,1
CHEMBL4873,4,0.0004779602575178,0.0005606642790874,0.0019118410300714,0.0022522522522522,4,0.0004779602575178,1,1
CHEMBL4876,9,0.0005210938266859,0.0006192669426573,0.0046898444401738,0.0050675675675675,9,0.0005210938266859,1,1
CHEMBL4878,12,0.0004251225452477,0.0005043894392236,0.0051014705429724,0.0067491563554555,12,0.0004251225452476,1,1
CHEMBL4880,5,0.0005788097168199,0.0006900603232269,0.0028940485840995,0.0028153153153153,5,0.0005788097168199,0,0
CHEMBL4881,5,0.0005051462957081,0.0007375955243429,0.0025257314785408,0.0028137310073157,5,0.0005051462957081,1,1
CHEMBL4883,9,0.0004459630157212,0.0005673045318414,0.0040136671414914,0.0050675675675675,9,0.0004459630157212,1,1
CHEMBL4892,9,0.0004381069569378,0.0005938015641085,0.003942962612441,0.0050675675675675,9,0.0004381069569378,1,1
CHEMBL4894,7,0.0004499516073119,0.0005182265072725,0.0031496612511838,0.0039414414414414,7,0.0004499516073119,1,1
CHEMBL4924,11,0.0005601900999162,0.0006917377793115,0.006162091099079,0.0061902082160945,11,0.0005601900999162,1,1
CHEMBL4925,3,0.0004943181092516,0.0005019766577784,0.001482954327755,0.0016891891891891,3,0.0004943181092516,1,1
CHEMBL4928,52,0.0004832657766127,0.0006650779396503,0.0251298203838627,0.0292792792792792,52,0.0004832657766127,1,1
CHEMBL4939,4,0.0004779602575178,0.0005606642790874,0.0019118410300714,0.0022522522522522,4,0.0004779602575178,1,1
CHEMBL4940,3,0.0009064591093925,0.0013890700171119,0.0027193773281776,0.0016891891891891,3,0.0009064591093925,1,1
CHEMBL4941,9,0.0005316209817724,0.000709655789783,0.0047845888359516,0.0050647158131682,9,0.0005316209817723,0,0
CHEMBL4942,4,0.0004479127928832,0.0005340445333531,0.0017916511715328,0.0022522522522522,4,0.0004479127928832,1,1
CHEMBL4945,3,0.0005605883661442,0.0006175026472933,0.0016817650984328,0.0016882386043894,3,0.0005605883661442,1,1
CHEMBL4947,2,0.0006651536555328,0.0008513062988676,0.0013303073110657,0.0011254924029262,2,0.0006651536555328,1,1
CHEMBL4949,8,0.0007360547625412,0.0013890700171119,0.0058884381003301,0.0044969083754918,8,0.0007360547625412,1,1
CHEMBL4977,70,0.000624431046582,0.0008319637350061,0.0437101732607459,0.0394144144144144,70,0.000624431046582,1,1
CHEMBL4983,9,0.0006217767378174,0.0013370010511974,0.0055959906403572,0.0050618672665916,9,0.0006217767378174,0,0
CHEMBL4985,2,0.0004901080988655,0.000501215185533,0.0009802161977311,0.0011248593925759,2,0.0004901080988655,1,1
CHEMBL5100,2,0.0005943284009905,0.000709655789783,0.0011886568019811,0.0011254924029262,2,0.0005943284009905,0,0
CHEMBL5103,18,0.0006217954688752,0.0007589731163405,0.0111923184397543,0.0101351351351351,18,0.0006217954688751,1,1
CHEMBL5113,7,0.0004687783990629,0.0005938015641085,0.0032814487934405,0.0039392234102419,7,0.0004687783990628,1,1
CHEMBL5135,6,0.000422649322917,0.00050511518593,0.0025358959375021,0.0033764772087788,6,0.000422649322917,1,1
CHEMBL5136,14,0.0005020236973519,0.0005938015641085,0.0070283317629274,0.0078828828828828,14,0.0005020236973519,1,1
CHEMBL5444,24,0.0005834836371982,0.0006963686382371,0.0140036072927585,0.0135135135135135,24,0.0005834836371982,1,1
