gene,log2FC,pvalue,FDR
PTTG3P,1.106241853756428,4.6325295267334325e-17,2.7512539959258947e-16
ALDH1A3,-1.7743548977800092,4.860873358387974e-17,2.8840442549783666e-16
KCNH3,-2.3558837325975164,5.137430553772948e-17,3.0441617308049796e-16
SDF2L1,1.1811095070864166,5.2402426428123e-17,3.1000369459575004e-16
SPOCD1,2.1777739244951713,5.3420766921914475e-17,3.1572020138948347e-16
OXGR1,-2.9630794054935405,5.3793015016927187e-17,3.1771390407304527e-16
ADD2,-1.5674858773360087,5.481877417417905e-17,3.236672547170228e-16
ZDHHC15,-2.135010698607803,5.641862124015787e-17,3.326816204841573e-16
LOC286002,-2.366229110748777,5.655396902083165e-17,3.333717286548571e-16
MAP3K8,-1.3662672394330864,5.753680945743125e-17,3.39055533361483e-16
NUDT1,1.01666766587232,5.82165525636989e-17,3.428391803031417e-16
ST8SIA1,-1.8690569798068477,5.824140213246515e-17,3.4287459347259474e-16
CRYBG3,-1.4469936034115154,6.041663771697035e-17,3.5533572095703116e-16
APOBEC3B,2.291994907813872,6.199711632746202e-17,3.640430672609004e-16
GLRB,-1.905979154646933,6.208890066019109e-17,3.6446444976377244e-16
TMEM117,-1.1142018938918863,6.263882961896276e-17,3.6757402177755614e-16
CLIC2,-1.232778477361097,6.271638124389127e-17,3.679105020246706e-16
ANGPTL2,-1.4207247460178127,6.345507938062588e-17,3.7212397228271033e-16
CDH13,-1.077719992474604,6.444031826613977e-17,3.777800687273888e-16
AOC2,-1.8056432459550975,6.563738180143236e-17,3.8467394105971445e-16
POP7,1.0069114009783036,6.612197438026484e-17,3.8720683535917953e-16
COL2A1,-3.330847936786655,6.613338741590337e-17,3.8720683535917953e-16
ECHDC2,-1.1870836949705232,6.636343432638479e-17,3.88428808695557e-16
ROR1,-1.8906099460679808,6.719660577613761e-17,3.9299921102962556e-16
KLK6,-3.7092109745390687,6.7209061359953e-17,3.9299921102962556e-16
DNAJC1,1.1480093691207802,6.809753520127961e-17,3.979388228792593e-16
IL28RA,-1.4954343283582086,6.841105534743066e-17,3.996426317359692e-16
STRA13,1.4514003261005897,6.854712997826728e-17,4.001806949949965e-16
PLCG2,-1.4143755299134586,6.996869472890887e-17,4.0834887789366084e-16
CDH12,-2.1534415527405018,7.022812137459411e-17,4.0973156839158225e-16
RAMP3,-1.519498193904429,7.055838514561312e-17,4.1152652508990573e-16
CAPN3,-1.7645352564906567,7.065627303903262e-17,4.119654510344365e-16
ZC3H12C,-1.4065920356202168,7.072244430569466e-17,4.1221922948977257e-16
LAMC2,-2.8069841464944183,7.106696079658782e-17,4.138297784325938e-16
HPR,-1.0367349053054058,7.184570715070778e-17,4.181024446148039e-16
APOBEC3C,-1.3289494167816356,7.268686924761446e-17,4.2272175109083895e-16
NAGS,-1.3793132697855253,7.276335519750927e-17,4.230314131779819e-16
FBXO43,1.5276273799071878,7.342817328694114e-17,4.266240147916341e-16
PALM,-1.8733467076382784,7.791995747950379e-17,4.517124159233782e-16
ASCL2,2.3298928007023703,7.869477406264876e-17,4.560588896091676e-16
ZNF214,-2.065014022325348,8.029969793230148e-17,4.649158401595686e-16
GPR109A,-2.154575818387059,8.205443807208119e-17,4.747733427292098e-16
CARD10,-1.2303270663489299,8.295354640107587e-17,4.796707131952936e-16
CPNE8,-1.323072068230279,8.737860251004248e-17,5.046169738230657e-16
CHRM3,-2.070836611062336,8.943509002725812e-17,5.156753068629013e-16
SLC4A4,-2.8221142104603016,8.954471199126964e-17,5.161438861232049e-16
KLHL32,-1.6255622977549224,9.015716508722025e-17,5.195096157273409e-16
HGF,-1.8469951461181493,9.047569779693848e-17,5.211801034802756e-16
RHOU,-1.591333575818389,9.088678143270715e-17,5.233824999745549e-16
NTS,-2.888054421171453,9.124160905845657e-17,5.250935851062551e-16
SLC2A6,1.545685814624357,9.231519224205666e-17,5.306010244338988e-16
GPT,-2.997552966261129,9.644869570732605e-17,5.54009342997935e-16
ZNF596,-1.1931560015050815,9.974790198766539e-17,5.722379640345014e-16
MYBPC1,-4.7335409757933,1.0181980490922981e-16,5.837561917362866e-16
CDR2L,1.1581408503699997,1.0492455870292718e-16,6.013670472510654e-16
CBX8,1.11732702872194,1.0795400300689734e-16,6.177575343396896e-16
GRIK3,-3.0977408127430097,1.101774879339569e-16,6.302830964367748e-16
HSPH1,1.0337939671390917,1.1107171006485034e-16,6.351989752781875e-16
FAM124A,-1.357191270538066,1.1216881459844662e-16,6.408690935767495e-16
GAL3ST2,3.5430493039006645,1.1405533370263906e-16,6.512387827443974e-16
C18orf18,-1.0624597516618595,1.144490875379427e-16,6.532821387435468e-16
PDLIM3,-1.6363521008403374,1.1643720085495102e-16,6.642138411666165e-16
PAX9,2.3901154019816886,1.189357726782558e-16,6.778296399694083e-16
DYRK3,-1.2895374263138084,1.2047282088299462e-16,6.863446105563817e-16
MEGF8,-1.0067449893390155,1.2088302327883927e-16,6.882807859695687e-16
CDC25B,1.1371488900037647,1.2299021427821607e-16,6.996221470332398e-16
GIYD2,1.1233528157531651,1.230497147028237e-16,6.997419421229303e-16
UMODL1,2.6748382917346056,1.2397285270856957e-16,7.047713422405035e-16
ANO2,-1.8810907939295118,1.2572243852465866e-16,7.14494395399426e-16
SLC1A7,-1.9174310046406626,1.2671625452602767e-16,7.194684906853654e-16
GOLGA9P,-1.0656170826539575,1.2712002847096319e-16,7.21535977005595e-16
HIST1H2BG,2.607393189514612,1.286889772746109e-16,7.30213669990568e-16
MYL3,-1.372167076382792,1.2996339670160842e-16,7.369855794889028e-16
ACSS2,-1.112655449642542,1.3112801094392962e-16,7.43126769368727e-16
GRIN2A,-2.0408689075630257,1.311980029185301e-16,7.432920159122327e-16
FAM135A,-1.2929501442367988,1.3299694418797212e-16,7.527809002032514e-16
STEAP2,-1.722334491408505,1.3420606011853127e-16,7.591525520005049e-16
WNK3,-1.9733990091559006,1.343033223583552e-16,7.594667216182479e-16
GUK1,1.018924118901289,1.3482159569945787e-16,7.621607163096992e-16
UNC119B,-1.0661860654709638,1.3997372622724285e-16,7.903045094647958e-16
LONRF1,-1.0312564530289734,1.4140022182316812e-16,7.978636819116954e-16
VILL,-1.6326258497428832,1.416351194278803e-16,7.989414561343988e-16
ZNF655,-1.3225004891508831,1.4467246103064627e-16,8.155691570581772e-16
NKX3-2,2.2049847234416156,1.451547608008104e-16,8.177815261086821e-16
SYCE2,1.6337675153643563,1.5226948181163487e-16,8.568041352139689e-16
NLRP3,-1.3080663865546205,1.525535215849665e-16,8.581371302259411e-16
CD93,-1.0431930013796542,1.5304914436884163e-16,8.606591210831091e-16
FAM129A,-1.68125779505832,1.5367746309662855e-16,8.639255283347528e-16
POSTN,1.7534878213972132,1.5449299390357574e-16,8.67974064205799e-16
PFDN2,1.035184271917723,1.574792778743658e-16,8.839331776586743e-16
GNG12,-1.0180423554496407,1.5860285953235412e-16,8.899654291206664e-16
APBB3,-1.028091747146619,1.5928124890844798e-16,8.934966329369734e-16
C3orf14,1.3582594130189403,1.5944371867647154e-16,8.94132474142887e-16
KIF7,-1.2668664367239435,1.6269701319374253e-16,9.114067104442393e-16
EID3,-1.205411187758684,1.6272437559434036e-16,9.114067104442393e-16
LAMB2L,-1.297377310924369,1.671963894175451e-16,9.355904938726018e-16
TMEM92,2.4408566411639288,1.6928408939846007e-16,9.463999629361696e-16
SUGT1P1,-1.2505113633513099,1.702240434574766e-16,9.513626843894525e-16
CEACAM5,4.965822400602032,1.714820924459478e-16,9.580996098200086e-16
GLI2,-1.179924909068105,1.7239553588152674e-16,9.629076218629737e-16
FCGRT,-1.2584944688323105,1.745200428137501e-16,9.73877479870844e-16
C9orf170,-1.0574119653831686,1.7589536060147933e-16,9.812513788013265e-16
NIPAL3,-1.0214555876081803,1.7685981357022066e-16,9.857254091912819e-16
TJP3,1.6000877461432346,1.7696692291719708e-16,9.860204768477926e-16
ZNF843,-1.0928185877336003,1.78338627199098e-16,9.933592505829808e-16
SLC2A1,1.1458595258999136,1.7884659035865897e-16,9.95883904649333e-16
ARMC4,-1.746587545465947,1.833670609148459e-16,1.020431247273904e-15
RAB40B,-1.007708127430078,1.8700125926846485e-16,1.0401533260221264e-15
INTU,-1.308184046155775,1.9047623629668775e-16,1.0586989097125517e-15
LOC283867,1.9835650068982817,1.9071801405402606e-16,1.0597191727183872e-15
COL28A1,-1.8961442869685188,1.9135307590630919e-16,1.0629234179806367e-15
SMAD3,-1.0147322839583612,1.9171624322505157e-16,1.0646158558345374e-15
FGFR2,-2.615052464567917,1.9497974826540392e-16,1.0820781578277888e-15
CEACAM7,2.8872526652452017,1.9507912329168068e-16,1.0822996895088277e-15
LOC338758,-1.1576779505832189,1.9565516651408614e-16,1.0851648373113682e-15
C1orf182,1.5467107864041136,1.9850807229041302e-16,1.1006525860196126e-15
MURC,1.1055373510598265,2.053184191447084e-16,1.1373740668567033e-15
C17orf44,-1.1331826790417656,2.066300850862029e-16,1.1439438682555206e-15
PTPLA,-1.8774725322964985,2.0899728268152569e-16,1.1566973355584712e-15
GINS4,1.38993474225511,2.1102141818599186e-16,1.1671901778303281e-15
TNNI3K,-2.4118800702370513,2.1365799980506832e-16,1.1806971980727562e-15
BZRAP1,-1.92315460930641,2.290391022628016e-16,1.2637765318247278e-15
SLC13A2,-3.9633734855136065,2.3620184996938784e-16,1.3021145593557743e-15
MXRA7,-1.2704614072494707,2.4498728007834184e-16,1.3501372870923575e-15
PGAP3,2.452810773861783,2.4599628433403187e-16,1.3552876403548371e-15
ANTXRL,-1.1242117772482125,2.501104985697143e-16,1.3775374903069621e-15
ADRA2B,-1.8152158033362604,2.531493633559263e-16,1.3938529525613813e-15
A4GALT,-1.16093474225511,2.562321935326168e-16,1.4099741895024859e-15
PDE1B,-1.432186466825537,2.574292335321556e-16,1.4161330728273884e-15
RGAG4,-1.1856626113131812,2.6175882135250074e-16,1.4395153550089339e-15
GPR112,-1.2461655963878093,2.6871156321074247e-16,1.4773049184914361e-15
REEP2,-2.101298156277437,2.703603676640013e-16,1.4859208250567076e-15
FAM55D,-1.2691783770224507,2.7176151488221096e-16,1.4931707984910614e-15
PSMD12,1.0004794682051958,2.81071550488815e-16,1.5438580065020819e-15
MGC21881,-1.0515627994481367,2.8767300627345264e-16,1.578689096531703e-15
AHR,-1.1257322212467074,2.920809605362385e-16,1.6019131439111628e-15
C9orf142,1.0626380158033362,2.923639700867759e-16,1.6025886154973789e-15
MRVI1,-1.1621357205568756,3.081043674702076e-16,1.688267248964536e-15
TYMP,1.631495058321839,3.0993010432836804e-16,1.6977603638547346e-15
MAOB,-3.517119440612067,3.127422822227092e-16,1.7126497482851913e-15
STX11,-1.5773144989339007,3.13981660314188e-16,1.7189197481801996e-15
CSDA,-1.12130612065722,3.151276828530168e-16,1.724675048398516e-15
PVRL3,-1.6572461683180721,3.177344630525168e-16,1.7384191256221712e-15
TAS2R5,-1.1720985952589986,3.1829001738260807e-16,1.7409354526489226e-15
ULBP1,2.1058173962122155,3.2357443357241917e-16,1.7677147101796956e-15
LRP1B,-3.185290668506209,3.353245436916931e-16,1.8302586713103115e-15
CCL23,-1.6665572306534555,3.3621860622888774e-16,1.834588515942579e-15
LRRC49,-1.239631418537563,3.3732468777842577e-16,1.8400723079504596e-15
GYPE,-1.3438859024206709,3.3960111836924345e-16,1.851935038249053e-15
PLCL2,-1.2310130440235785,3.5352432265271927e-16,1.92670755845732e-15
DIO3OS,-1.127108867427568,3.5659531780599626e-16,1.942281439264677e-15
DKK3,-1.5886904678289202,3.624833095541395e-16,1.9737611976709546e-15
LOC100128191,1.101284422425687,3.655372125408249e-16,1.989767485477172e-15
RORA,-1.0392361720807717,3.6657924795507366e-16,1.9942743725422013e-15
FAM198A,-1.6784971654333365,3.775190949181625e-16,2.052562749341491e-15
CXorf50B,-1.2252674275680415,3.777329302263398e-16,2.053112131654244e-15
HIST1H3J,1.3796802959989967,3.8090776122928547e-16,2.0697504410915473e-15
FOXRED2,1.0052728082277707,3.9617222320627893e-16,2.1514090032887514e-15
KCNJ8,-1.1273521133826643,3.966150248408786e-16,2.1531712786097565e-15
KGFLP2,-1.3302098833563267,4.0023191606768157e-16,2.1721590841323815e-15
FKBP1B,-1.303888799698985,4.006831282952946e-16,2.1739597568880025e-15
C7orf68,1.5074988586479368,4.022933447150676e-16,2.181395815861893e-15
LOC100131434,-1.57586804214223,4.094675994920535e-16,2.2189755026954005e-15
HSD17B11,-1.2406092311551529,4.118488447937417e-16,2.231215631482286e-15
CCDC88A,-1.0862548476106895,4.187926576744901e-16,2.2674844579561997e-15
C2CD2,-1.2016408378276715,4.2959756034264303e-16,2.3239121518327285e-15
LOC100129726,-1.1032981562774364,4.321793104767936e-16,2.336489453106348e-15
NR1D2,-1.016004866424181,4.324318844031123e-16,2.3369615732108155e-15
LOC283856,-1.0544916718926376,4.343386826819319e-16,2.3453773482228434e-15
GIMAP5,-1.5041137463940792,4.3795668244106507e-16,2.36421277890709e-15
TMEM98,-1.2209785149880812,4.415853153881729e-16,2.3830944251440592e-15
C2CD4A,3.5191503699987474,4.485400768007926e-16,2.4199096081816326e-15
KLK11,-4.281749692712907,4.565158527167271e-16,2.4622097976303954e-15
C11orf80,1.208648012040637,4.6181403477374825e-16,2.4893102975974355e-15
SPATA9,-1.2713276934654458,4.617285469526186e-16,2.4893102975974355e-15
STAT6,-1.0387334002257607,4.746455546336043e-16,2.557718481644612e-15
MMP9,2.6824247083908164,4.77105192736644e-16,2.5702118447425664e-15
LYPD1,1.759854358459802,4.846240072857079e-16,2.609172080633464e-15
ARHGAP6,-1.7493734855136074,4.867488574157108e-16,2.6198372121638625e-15
ODZ2,-2.644238517496552,4.950810737067856e-16,2.6638961822892748e-15
CILP2,1.9338215226389073,4.988558462824515e-16,2.6834139981913313e-15
C1orf127,1.750240825285338,5.082954795504375e-16,2.731769298570007e-15
HMGCS1,1.063615928759564,5.312756137610735e-16,2.8527463118857877e-15
PHLDA2,1.835667264517748,5.362178199591565e-16,2.8784349680673918e-15
CRELD2,1.0193757807600647,5.398534922201326e-16,2.8966482588089697e-15
TMEM133,-1.1877803085413259,5.39928997535507e-16,2.8966482588089697e-15
C6orf208,-1.2556258497428825,5.459596343846042e-16,2.9281388405135383e-15
SCGB3A1,-4.2126728207700985,5.551098928478347e-16,2.9763373724621897e-15
RPS6KA3,-1.0870295121033458,5.565749541208408e-16,2.9833138662725755e-15
LOC554202,-2.0562425435845997,5.567837422419044e-16,2.9835544480510408e-15
SLAMF8,1.6732241189012935,5.572277517881757e-16,2.9850549634491355e-15
PMP22,-1.2034614197917985,5.639969732237716e-16,3.020428627123364e-15
RND2,-2.5931775241439867,5.65275212239496e-16,3.026383731881043e-15
CSDAP1,-1.1403758183870565,5.660508104242975e-16,3.02964507561114e-15
USP53,-1.2237425184999395,5.723642012828155e-16,3.06163548514578e-15
ZNF395,-1.086921848739495,5.755679833811996e-16,3.0778683905663855e-15
DQX1,3.0245321459927257,5.791120067230365e-16,3.09591067793816e-15
GREB1,-2.3012525649065596,6.05095894596156e-16,3.2319719980439637e-15
TEX19,2.022669409256239,6.064771414554404e-16,3.238399356384095e-15
LOC100128640,-1.3473104352188638,6.155271469219699e-16,3.2822032661181545e-15
RUNX1T1,-1.8311711902671508,6.490290085477835e-16,3.4504307951504975e-15
MYO16,-2.3627514110121672,6.5212741534064215e-16,3.465890610641083e-15
HIST1H1B,1.2730825661607925,6.536687677530759e-16,3.473068470347122e-15
RADIL,-1.8183901668129927,6.595583331136598e-16,3.5033382952051213e-15
MYOF,-1.009431155148624,6.62270823242876e-16,3.5156943118956175e-15
KRT6B,-3.9414502194907817,6.673318036016598e-16,3.5415279361402375e-15
CAPS2,-1.595473648563904,6.70129101681372e-16,3.555336647597207e-15
GBP5,2.2131627618211454,6.741441124929226e-16,3.575595943971058e-15
NKD1,1.537632860905556,6.795378580931742e-16,3.6031539851063355e-15
DAGLA,-1.4213076006521996,6.954787680131776e-16,3.685531299605203e-15
NRXN1,-3.112323567038756,7.100244659873047e-16,3.760423437406723e-15
ENTHD1,1.765001793553242,7.113928860350875e-16,3.766574957677922e-15
AMMECR1,1.13597659601154,7.397190775988754e-16,3.9120006884172945e-15
UST,-1.3897836071742127,7.437828298913444e-16,3.932349361752002e-15
LAD1,1.6327908942681528,7.753596631076743e-16,4.0969149339764865e-15
HIC1,-1.1576705004389813,8.00755678963339e-16,4.226197629507005e-15
MMD,-1.5674337764956743,8.043375607063609e-16,4.243871483344315e-15
C3orf15,-2.8158478740750033,8.058539084955645e-16,4.2506400163270825e-15
FIGNL2,-1.1720922237551759,8.3178629123205305e-16,4.3848844075577935e-15
PER3,-1.3427526652452038,8.425075677258247e-16,4.4388322012483905e-15
RPL34,-1.0087194656967267,8.555324197942583e-16,4.5061506474290754e-15
POP1,1.0466134830051441,8.64407456241964e-16,4.55157909342565e-15
FMOD,-1.6715831556503193,8.6771372886109555e-16,4.567667150508538e-15
ISG15,2.3584371002132194,8.71554392189553e-16,4.586558138486971e-15
ELF5,-3.211613395208828,8.839214076252347e-16,4.650295197399465e-15
C1QTNF4,-1.5725085914962997,9.01046765417892e-16,4.736284802455065e-15
CETN4P,-1.1557864793678667,9.137542404794761e-16,4.7975392095321325e-15
LTC4S,-1.719215640285964,9.461096294641725e-16,4.9616921881694995e-15
PFKFB4,1.308265496049163,9.53830262773617e-16,4.996423675760618e-15
C20orf197,-1.1086242192399345,9.812885624204407e-16,5.13434771536053e-15
ADCY1,-1.8405176846858167,9.906844136965712e-16,5.179043188546435e-15
SLITRK2,-1.5724770851624235,9.946174691233886e-16,5.198111338057147e-15
ATP2C2,1.8370847234416159,1.0141843177996148e-15,5.295810997391391e-15
GIMAP1,-1.4865191270538052,1.0328242644955216e-15,5.3915973864674445e-15
CBLN4,-2.0813480747522894,1.0375466694101203e-15,5.4146966809840645e-15
FADS3,-1.334430239558511,1.0383193403293808e-15,5.4171759679036165e-15
C9orf44,-1.0779711275554997,1.0506302027486523e-15,5.479834263791896e-15
SCD5,-1.253107086416657,1.0700612557317188e-15,5.577985406095211e-15
CANT1,1.059957243195786,1.0736251947889765e-15,5.5949611854405215e-15
HHIPL2,3.2768856515740628,1.1546406180938035e-15,6.005120906046144e-15
NCRNA00176,1.7263683431581578,1.157839655381604e-15,6.016601554927587e-15
ARMCX1,-1.4211871064843855,1.1628826469309731e-15,6.041082426393979e-15
RAB25,1.3223904302019331,1.2081660906055702e-15,6.26916971131505e-15
FA2H,2.0134493916969785,1.2213172442426095e-15,6.335604957807986e-15
NGF,-1.3010700112880982,1.2281081128014286e-15,6.3690176573573806e-15
TNN,-2.046835319202307,1.2407527353810723e-15,6.43276047910614e-15
FAM180A,-1.6624709895898642,1.2663156209739297e-15,6.561555151889679e-15
C8orf48,-1.3086021823654828,1.2848045318420345e-15,6.655462974707044e-15
CROCCL1,-1.024853003888122,1.306885212946008e-15,6.76599304074408e-15
MERTK,-1.1860407374890256,1.318403930266954e-15,6.823686875931011e-15
MFNG,-1.266343873071615,1.3194089930261888e-15,6.826947669146025e-15
PRKD1,-1.3059637275805835,1.3305297918743262e-15,6.882533049584643e-15
FAM86B1,-1.5318433462937424,1.3432152088295012e-15,6.944205182142406e-15
NMU,2.881651787282077,1.3827352446942428e-15,7.142431798856216e-15
ZBED2,2.2901779756678784,1.4059214697785181e-15,7.260138585639253e-15
IGF2BP1,2.346328960240813,1.4114688589952711e-15,7.286717992141498e-15
ELL3,1.1483546343910698,1.419283102229829e-15,7.324981658602093e-15
TAT,-4.882476432961243,1.4209834654483272e-15,7.33167857753852e-15
TRPM2,1.2655580208202677,1.450150984273077e-15,7.471581762446312e-15
LOC100240726,-1.4332229399222378,1.4644424519674892e-15,7.5430803489429e-15
MST1,-1.4640960240812744,1.4848053215631318e-15,7.645802339013773e-15
LOC283922,-1.3622641038504968,1.515333756615219e-15,7.800797616421615e-15
PLD1,-1.181395798319329,1.5540717668621382e-15,7.995694847990813e-15
MUC7,-2.4777153518123667,1.57677773368435e-15,8.103355473251333e-15
TBX19,-1.0570593252226255,1.5786787486034266e-15,8.110835241554663e-15
ADAM11,-1.4777671767214349,1.6139093415450978e-15,8.287162692283615e-15
ITGB3,-1.3869351310673537,1.6276888741601702e-15,8.353205688282373e-15
DDX26B,-1.305307199297629,1.7087274087714116e-15,8.761680287849579e-15
SKAP2,-1.1990093064091312,1.7199688196280549e-15,8.816838193097573e-15
FCGR1C,1.3957573560767584,1.7512849424691441e-15,8.974842288222361e-15
CELSR3,2.085654358459802,1.7525911558795191e-15,8.979008390226537e-15
C18orf56,1.625901116267404,1.754935371649896e-15,8.98848862412579e-15
CAB39L,-1.5111816380283472,1.7815594216301868e-15,9.110885320359983e-15
PAR-SN,-1.6626248588987842,1.7818355073604097e-15,9.110885320359983e-15
PYGO1,-1.529642719177224,1.7967382874735333e-15,9.181927862684088e-15
BEND3,1.192282653957105,1.8065314981555165e-15,9.229383345754945e-15
SGK223,-1.0378310798946444,1.818141340007702e-15,9.286090575802526e-15
CCDC152,-1.6402355324219249,1.822892731861353e-15,9.307746535223621e-15
ALDH3A2,-1.0442833563276075,1.8837208177268066e-15,9.607556751213521e-15
ENDOU,-1.9014454659475726,1.9078062335984624e-15,9.727674193331319e-15
NCRNA00188,-1.0079136711400984,1.9305459987556253e-15,9.838109970702309e-15
TLL1,-1.6499031606672538,1.938721583690896e-15,9.877007833172512e-15
PSME2,1.1281385425812154,1.9460522594312243e-15,9.911580659884324e-15
ZEB2,-1.1852519503323737,1.9491242048153995e-15,9.924449762309012e-15
FOLR1,-4.292902608804717,1.972465068433605e-15,1.0034874689965598e-14
EPSTI1,1.4001096450520514,2.011489010372159e-15,1.0227691188772182e-14
ERO1L,1.3163051047284604,2.022129098662835e-15,1.0276051363193632e-14
LRRC18,-1.1584579204816257,2.0551909163070818e-15,1.0438236676768363e-14
PDGFRL,-1.394103750156777,2.0932321381400596e-15,1.062848106291869e-14
TRIM3,1.097105807098961,2.1179007094199098e-15,1.0750738040594149e-14
ACADSB,-1.4473619465696697,2.1295057997689037e-15,1.0806633418788223e-14
CAMK2N2,1.9979043145616466,2.139784310813115e-15,1.08557675054992e-14
ZCWPW2,-1.3860660102847104,2.1495909154243994e-15,1.0902480756051921e-14
CPB1,-4.818662247585601,2.1544795671999157e-15,1.0924231632796675e-14
PDZRN4,-1.9356843346293733,2.245105388056746e-15,1.1377409069820976e-14
LOC100130015,-1.0638538567665878,2.3099845987153724e-15,1.169967992499052e-14
HOXA1,-1.0451778753292351,2.342386252208711e-15,1.1850599485535065e-14
FDPS,1.0235530791421077,2.3715721223311463e-15,1.1988260856093823e-14
SAP30,1.0098660729963624,2.4464496133554863e-15,1.2349617945621164e-14
CYP26B1,-1.8697189514611807,2.448251497360174e-15,1.2355287498321943e-14
C12orf24,-1.1588296124419921,2.4724180116646914e-15,1.2473787435236246e-14
STK32B,-1.9785698858647924,2.503601505109494e-15,1.2620619827612329e-14
ZNF853,-1.49052094569171,2.5134534642530217e-15,1.2666775584107904e-14
ESR1,-2.9500568669258733,2.5144683018064105e-15,1.2668382645386685e-14
BEND5,-1.698843358836072,2.6385515563208714e-15,1.3278837152255689e-14
SOX6,-2.1685718550106614,2.6483038833664313e-15,1.3320551419983185e-14
GATS,-1.1800571930264638,2.6552463641221045e-15,1.3351781648097975e-14
HIST1H2BC,2.166797315941304,2.6805895595708625e-15,1.3475496203498595e-14
C20orf151,1.5172591245453395,2.695454114616205e-15,1.3535269309892077e-14
PAPLN,-1.3315033237175458,2.704104798757265e-15,1.3574964051786679e-14
GRPR,-2.8018760316066746,2.714986289317348e-15,1.36258327610818e-14
ADCY5,-3.1696463313683676,2.78748709963704e-15,1.3978134345645465e-14
PMP2,-1.4332188887495296,2.8178660535712992e-15,1.4107155053123861e-14
CYP4F22,-3.607747246958485,2.8242992411522575e-15,1.4131588534000699e-14
IRS4,-1.518422174840085,2.857115671076705e-15,1.4280523821045494e-14
SNAI2,-1.1364487520381257,2.8579875998499553e-15,1.4280523821045494e-14
IYD,3.077695986454283,2.8578925280742335e-15,1.4280523821045494e-14
AQP9,2.3089802583720056,2.877999282328608e-15,1.437656996054546e-14
NAP1L2,-2.1853406622350438,2.9054007046655874e-15,1.4509467497126938e-14
BEST1,-1.0455970023830439,2.9323153458040697e-15,1.4639861832054714e-14
EMX2OS,-1.9113846231029745,2.943014505158769e-15,1.468522287209569e-14
IL27RA,-1.2920624608052194,2.9791408407591528e-15,1.486141428455436e-14
ANKRD36,-1.0615214975542475,2.980065800156057e-15,1.4861955550750878e-14
C2orf65,-1.5716341025962617,2.988836505824641e-15,1.4897533109399215e-14
HIST1H2BF,1.8012295371880094,3.0387367513556188e-15,1.5133823552647422e-14
HAPLN1,2.714334303273548,3.110461185729233e-15,1.5478328311599025e-14
CORO1B,1.0278649191019706,3.132260828540121e-15,1.5582548199485057e-14
ECHDC3,-1.6825359588611573,3.1508874347325993e-15,1.5662371374778128e-14
GRAMD1C,-1.4544624106358972,3.167163212964796e-15,1.573468121331828e-14
CLEC9A,-1.6755087420042643,3.1694411916591298e-15,1.574170204959649e-14
SCN1B,-1.1245638655462162,3.3580611726867003e-15,1.665580041591717e-14
NUDT6,-1.2745463188260384,3.3921233830497534e-15,1.6820163972120583e-14
C8orf34,-2.0084874952966265,3.5053474591564475e-15,1.7357954243477915e-14
SLC4A7,-1.1919888624106356,3.6077986676957935e-15,1.7845858464148514e-14
ALOX12,-1.0311580835319207,3.625093337526752e-15,1.792653464357497e-14
NKPD1,-1.7038909444374752,3.670072585973604e-15,1.8139107054704726e-14
CLYBL,-1.1564649316442992,3.717842849413499e-15,1.8370220789325172e-14
C2orf48,1.8153086667502818,3.848048894186654e-15,1.899295933321032e-14
PRR15,1.9281730590743758,3.8518646922429495e-15,1.900663946676563e-14
TLL2,1.7454577323466705,3.917327985416582e-15,1.9319187569368207e-14
PTPRG,-1.084445679167187,4.017289840862894e-15,1.980144245145607e-14
PRSS8,1.4688753292361696,4.016601143904784e-15,1.980144245145607e-14
GABBR1,-1.2835697604414955,4.093764222634101e-15,2.016201032051097e-14
LY6G5B,-1.0169657719804341,4.0974466588834165e-15,2.0174687998824675e-14
PCDHB4,-1.483485990216983,4.27707291087977e-15,2.104204275587688e-14
DENND5B,-1.115581888874952,4.296193793323545e-15,2.111898882524129e-14
TRDN,-2.729342029349054,4.3097245217755785e-15,2.117978279424429e-14
CCDC150,1.3415853881851247,4.401277770420863e-15,2.162387564236733e-14
SPATA4,-1.4340360968267907,4.417108868071347e-15,2.1695799440232793e-14
PPL,-1.2765863037752396,4.453184413831925e-15,2.1861196301235852e-14
C21orf88,-2.2014740875454666,4.513086915694523e-15,2.2137354116515066e-14
OLFML1,-1.1482418537564252,4.568062210914223e-15,2.239494651906049e-14
C5,-1.2646725824658214,4.649154131935029e-15,2.2780229519142216e-14
LOC650623,-1.3836331619214848,4.663471093669541e-15,2.283194306564461e-14
NOS1,-1.4050618211463686,4.7002519911122854e-15,2.2993466002208258e-14
LOC400931,-1.662298106108115,4.824709939719977e-15,2.358963068297683e-14
DNM3,-1.0623466574689573,4.8932015348594175e-15,2.3911663768871403e-14
LOC729467,-1.2934041891383419,4.8998554114094885e-15,2.3937753100882155e-14
TPRG1,-2.2992743760190653,4.92668271806815e-15,2.4062357262407978e-14
ARRB1,-1.083789025460927,4.951529353891474e-15,2.4177223398306466e-14
SPATA22,-1.5532903674902794,5.207543227507459e-15,2.5400029306087427e-14
ACADL,-3.748697754922866,5.224608144024432e-15,2.5476437729889296e-14
SLC38A5,1.4712422425686693,5.418886823810285e-15,2.640256875102211e-14
LOC202181,-1.196787031230401,5.4525296537096424e-15,2.6559378455037898e-14
LOC100271722,-1.2087410385049546,5.50445991814956e-15,2.6790824569539154e-14
