gene,log2FC,pvalue,FDR
PHF17,-1.1050109287013772,2.4789246117751676e-45,2.7666379342822427e-44
SCN11A,-2.221944373213203,2.497196349492359e-45,2.7853226194736163e-44
ABHD12,1.0722930217447804,2.638466247161597e-45,2.9410900855531263e-44
RGS7BP,-2.686309053105779,2.642093046942272e-45,2.9433304610459103e-44
CENPH,1.186475721216321,2.6505456418449434e-45,2.9509408145873705e-44
NOTCH1,-1.141581642553927,2.8158070738341984e-45,3.133015658007574e-44
PCDH11X,-2.903732287966733,2.959128315956691e-45,3.288462315956022e-44
NAALAD2,-2.9844574850558776,3.06088585471699e-45,3.3994695066146045e-44
CHST7,-1.40851100667071,3.1719517872520574e-45,3.520673072155439e-44
RAB26,2.808506146582345,3.2508709886749735e-45,3.6016801343183533e-44
TUBA1C,1.4390141211123666,3.250610410490046e-45,3.6016801343183533e-44
C14orf49,-2.72704951052586,3.248282420966791e-45,3.6016801343183533e-44
SHF,-1.3542390149874368,3.3342540163561836e-45,3.691814225044502e-44
TCF7,-1.9074015074070818,3.387795059713134e-45,3.7488166244351475e-44
IRX6,-3.5390422333881997,3.701126223959554e-45,4.0930498575173607e-44
C8orf30A,1.355001511738715,3.718294803962972e-45,4.109539788496538e-44
PLXNA4,-3.469279961881657,3.740866561142451e-45,4.1294720444194084e-44
PRX,-1.7253139305206622,3.8209636542334526e-45,4.2153334180613057e-44
GRM6,-1.5093915230009525,4.124592398751457e-45,4.542042071050985e-44
SLC35B1,1.0334687646192489,4.188719899307576e-45,4.608612267407874e-44
MICALL1,-1.0213408992462956,4.2049766343732154e-45,4.622173289583071e-44
KLF8,-1.7679383695746314,4.243559484746549e-45,4.661769058590309e-44
C6orf211,1.8180924066533848,4.326911526291675e-45,4.750468667858104e-44
STON1,-1.7282527375898837,4.391235652836523e-45,4.818183398950165e-44
ZNF608,-2.0823336654249323,5.089021377281351e-45,5.580449164497134e-44
KSR1,-1.2399904617517112,5.299427582353214e-45,5.807674911593953e-44
ZNF662,-2.296886489647405,5.317807598916561e-45,5.824311174673777e-44
CCL16,-2.02365853764186,5.410508650774044e-45,5.922278350573657e-44
MFNG,-1.6059499740102208,5.574048236216873e-45,6.097620194943253e-44
PPP1R15A,-1.6695510136013176,6.292651719559937e-45,6.879587943011984e-44
CXCL6,-2.713233162955904,6.784700084201896e-45,7.408632011561315e-44
LRRN3,-2.8778239582430922,7.012587401343317e-45,7.643720267464214e-44
SFXN1,1.1738286580611632,8.588896832938121e-45,9.3562949760606e-44
PRICKLE2,-1.5396977865372978,8.612642885164168e-45,9.376551342024124e-44
CDH22,-2.558008347050161,8.738351349868167e-45,9.507723229028707e-44
GPR109A,-3.2757216408212804,9.57921343619673e-45,1.041639320066243e-43
F8,-1.737641241445031,9.714775744311796e-45,1.055749629096762e-43
BVES,-1.7701440916572801,9.90630015547528e-45,1.0752795571265148e-43
SLC12A6,-1.170267603742527,1.007494194824161e-44,1.0929330648619906e-43
WBSCR17,-2.4258631031794144,1.0087888903712629e-44,1.093685775546641e-43
ARHGAP6,-1.7736842025469972,1.0373172189238267e-44,1.1232769384931837e-43
ANK2,-2.5680538941349704,1.0369156544994642e-44,1.1232769384931837e-43
PPP1R3G,-1.6473055574807232,1.0521689506057968e-44,1.1386820099808156e-43
DTYMK,1.0338772026336303,1.0703672115119642e-44,1.1576883155764874e-43
ANKDD1A,-1.6629040154206,1.3934777622463959e-44,1.502694058422461e-43
PARVA,-1.0558379797279756,1.3966079938560567e-44,1.5051779344086322e-43
PCNX,-1.151761405180629,1.5157306805593728e-44,1.63162895199422e-43
PROM1,-4.904652521008402,1.5362563865408826e-44,1.6527467496574282e-43
BRI3BP,1.3795957550030318,1.563963368355058e-44,1.6815608502166048e-43
PLCD1,-1.0986040284154877,1.5849703609723005e-44,1.703141409727201e-43
AKT3,-1.6930990773629055,1.6024536473667743e-44,1.720912315222265e-43
USP53,-1.3599927185307124,1.6139228290951447e-44,1.7322073854963984e-43
CCDC3,-2.84315646712293,1.6798783408562287e-44,1.8019343216621057e-43
ADPRH,-1.070469293078057,1.8105913858808635e-44,1.9410008832266994e-43
CENPM,2.9542854587195704,2.2063932894050584e-44,2.3625280615906046e-43
SLC5A1,-4.690133058996796,2.2354359664243054e-44,2.3922187476085613e-43
LOC148709,2.174348795806983,2.272206978172439e-44,2.430140048394413e-43
LOC728819,-1.8471982673481762,2.30698756828084e-44,2.465889295679162e-43
KIFC2,1.872310989344192,2.3150503500745295e-44,2.4730552536623627e-43
RNF217,-1.8388329073897607,2.331931917941834e-44,2.489627959078898e-43
LDHB,-1.891178194576801,2.4588632145581005e-44,2.623604167327146e-43
OSBPL1A,-1.163628298535908,2.4761261375220713e-44,2.6404759274349305e-43
DPP3,1.4191695096595325,2.499914453432621e-44,2.662723393553774e-43
HSD17B13,-4.4179638178982925,2.594299717997829e-44,2.7616396354803794e-43
CNR1,-2.934448392965434,2.636178068669904e-44,2.804579157451681e-43
TEX19,2.641212392792169,2.813745239316189e-44,2.991740922387418e-43
SLC20A1,1.0923184224205151,2.9258678293035297e-44,3.1073262600240462e-43
ZDHHC15,-2.0773328250888,3.1513069862128926e-44,3.3428462162024057e-43
FES,-1.4932649311270891,3.177135898201804e-44,3.3682821639468518e-43
RACGAP1P,1.3158963094516156,3.188712425547313e-44,3.3785874436692514e-43
CHAF1B,1.3413442302694287,3.351082982635476e-44,3.5485609966790907e-43
SLC5A9,-1.6980575110456546,3.411298576135693e-44,3.610224882639419e-43
ST3GAL3,-1.1234540717317865,3.422933983284016e-44,3.620433892952873e-43
FIGN,-2.48076888157325,3.7126747263242663e-44,3.922334187073745e-43
IRS2,-2.043658615611191,4.2234012154778394e-44,4.456728830454673e-43
KCTD9,-1.0307856016633448,4.3919164738812377e-44,4.631868804986105e-43
MYO1H,-2.4710050680065834,4.62855923150184e-44,4.8786139948481756e-43
CALD1,-1.4245365936065149,4.732246724796941e-44,4.985016616405018e-43
PROL1,-5.883308788876375,4.893392329565909e-44,5.151788350207532e-43
ZBTB47,-1.072630256432472,5.079019439877508e-44,5.344126639542791e-43
SLCO3A1,-1.4124788139998259,5.116575999635638e-44,5.3805333865608044e-43
KIF26A,-2.0308019232435255,5.568070990479553e-44,5.851939736703193e-43
HSD17B6,2.6045269470674857,5.822704982441994e-44,6.1160241659198855e-43
C1orf182,1.6201099324265786,5.997734066205687e-44,6.296237209177747e-43
PLS3,-1.4461630295417098,6.281625807709489e-44,6.590457324365177e-43
SPTBN1,-1.7047498440613342,6.732218759110532e-44,7.046956760902186e-43
CABLES2,1.10301245343498,6.892359296511639e-44,7.210437716919618e-43
NFIL3,-1.638285341765572,7.2339732811809e-44,7.563470168715446e-43
FGFBP2,-4.091227761413844,7.4154753900431e-44,7.74878866388947e-43
SLC25A34,-1.6014222472494146,7.567329278884825e-44,7.902931432216895e-43
CDCA2,2.6263766568483087,8.249214067607445e-44,8.590414397749332e-43
BOLA2,1.0607340162869257,8.717389932458113e-44,9.067579939459145e-43
PCYT1B,-2.468915359958417,8.933767787743345e-44,9.276747007432522e-43
EZH1,-1.2034686043489575,9.266840760731665e-44,9.61712100157346e-43
ODZ2,-3.2588691068179854,1.09567383077771e-43,1.1332131103208328e-42
C3,-2.2371651780299757,1.0971564005089925e-43,1.1341020987203403e-42
VWA5A,-1.6705119769557282,1.1579497019426501e-43,1.1962632476993225e-42
KCNJ2,-1.9070336047821161,1.1810251138080278e-43,1.2194101047446131e-42
GLTSCR2,-1.2881959845793993,1.2481862839038573e-43,1.2872937635071907e-42
HIC1,-1.579914614918132,1.249013906824451e-43,1.2874179018077849e-42
ARHGAP11B,2.0408046781599247,1.2990966328614486e-43,1.3382827395572694e-42
LY75,-2.2546143853417657,1.3065372538098894e-43,1.3451865175962341e-42
RASGEF1C,-3.136706332842415,1.32420287000434e-43,1.3626040046743358e-42
ANTXR2,-1.7930793381270007,1.3496283916617825e-43,1.3879822380462953e-42
EGR3,-3.070732968032573,1.376492943921615e-43,1.4148109010844244e-42
CHI3L2,-3.2412398206705335,1.4617014626067365e-43,1.5015435510062317e-42
ADD3,-1.77846977822057,1.5105073603501355e-43,1.5508045956262558e-42
OVCH2,-3.3799491466689764,1.5861819785966368e-43,1.627580076459672e-42
LYPLA1,1.2016271766438518,1.638070103244195e-43,1.6798754979917792e-42
FOXP2,-2.699861127956336,1.7393321776744548e-43,1.7827175467459514e-42
PKDREJ,-1.5876395954257996,1.785601262749049e-43,1.8291108489488428e-42
RNF112,-1.792352499350256,1.9951414678996707e-43,2.0414592546474257e-42
CLYBL,-1.2819613618643322,2.0315351003575856e-43,2.0775299680791647e-42
ANKRD6,-1.2735913497357707,2.0472377497057776e-43,2.0924126197582407e-42
MAF,-1.4287097764879153,2.0643996569350495e-43,2.1087691894045288e-42
SGCE,-1.8874361517802996,2.142365359350184e-43,2.1871832101094446e-42
FTO,-1.141547574287447,2.160059866111679e-43,2.2040117568851398e-42
PLIN1,-5.883367958936151,2.2167439876113554e-43,2.2605821180106166e-42
MASP2,-1.691766854370615,2.2842806059763324e-43,2.3276604541484444e-42
DAAM2,-1.927209884778657,2.2850789603709667e-43,2.3276604541484444e-42
PTGIS,-2.5939701377458224,2.2866045509739196e-43,2.32791178083771e-42
HNRNPAB,1.0119182188339249,2.3347043005310794e-43,2.3755518380417685e-42
SOD2,-1.308375872823353,2.551827291114796e-43,2.593574102744982e-42
SCGB3A1,-4.70483860781426,2.8222622496866885e-43,2.8668325742771647e-42
MSI2,1.4134878367841974,2.8558154328496543e-43,2.899297731408938e-42
C9orf170,-1.3552351381789833,2.947978193390802e-43,2.9911954879761856e-42
PCDHB12,-1.550456934938926,3.356254399659773e-43,3.401664745935793e-42
FRMD4B,-1.0783353287706827,3.3664360525742146e-43,3.410085446021615e-42
TGM1,-1.8640718227497182,3.531166412332588e-43,3.574962302763632e-42
C3orf58,-1.4637317551762976,3.550642495622306e-43,3.59268178698237e-42
DKK3,-1.758867595079268,3.5724963989684217e-43,3.6127862194678986e-42
KLHL3,-1.532153746859569,3.726108884989672e-43,3.766038869154192e-42
ZNF395,-1.1497527765745463,3.8417370554112995e-43,3.880751366240393e-42
C6orf105,-2.3308904920731175,3.883416731505826e-43,3.920678578125377e-42
FANCA,2.167200567443473,4.095125073555385e-43,4.1321264808164455e-42
ST5,-1.2819932513211452,4.214326445897008e-43,4.250048991394085e-42
LONRF3,-2.2059990297149774,4.38564333145294e-43,4.420369078761787e-42
ZNF695,2.495580468682318,4.612934369094737e-43,4.6468867914018536e-42
MAGEE2,-1.4776763059863125,4.7078173400336346e-43,4.739845079680987e-42
RASGEF1B,-1.3490486095469123,4.942729041458936e-43,4.970856173573315e-42
CMA1,-3.6938545525426667,5.077952816144001e-43,5.1040295478889704e-42
SPATA17,1.9056821233648087,5.508864761913881e-43,5.5340985243442805e-42
LOC100127888,-2.325985865892748,5.518442340119824e-43,5.540662212752408e-42
TEPP,-2.4906880447024173,5.5726159484461736e-43,5.5919695760510303e-42
KBTBD12,-2.320616555488175,5.6059025159234026e-43,5.622272369000204e-42
APOD,-3.407414203413323,5.6311913067033606e-43,5.644525074665269e-42
C1orf97,1.0662691068179857,5.645909514503013e-43,5.656163505365897e-42
LRRCC1,1.1230075716884684,5.835880965870078e-43,5.840051743910557e-42
GIMAP1,-1.8369753357012906,5.860136242697552e-43,5.861102199221073e-42
RIBC2,2.1355691414710223,5.870313979258699e-43,5.868057406065134e-42
SLC6A16,-1.9823488911028329,6.175238563557957e-43,6.169476815172639e-42
DISC1,-1.1984827687776143,6.271199888748748e-43,6.261911770427508e-42
IGJ,-4.032198943082388,6.33505763482061e-43,6.322206914837695e-42
FERMT2,-1.7843018149527854,6.377323467507631e-43,6.360899675563912e-42
CES1,-4.109116221952699,6.753791827678817e-43,6.732709344974671e-42
LAYN,-1.4089097375032473,6.967022650351617e-43,6.941473087266036e-42
C1orf183,-1.6847611929307797,7.367755482762707e-43,7.336720626516934e-42
PTPRM,-1.6845309364983123,7.547817934160329e-43,7.511915246337915e-42
PCSK5,-2.1711238672788706,7.710635304714972e-43,7.669764724138068e-42
SYDE1,-1.2246992333015676,7.970058189178626e-43,7.923482753556446e-42
SFRS2B,-1.0083323659360648,8.04426669046623e-43,7.992892279833885e-42
ACACB,-3.174804578532447,8.629366528465062e-43,8.564905066393104e-42
G0S2,-4.296950848999393,8.825928997802294e-43,8.755225370408456e-42
ALS2CR4,-1.2324890019925512,8.976565925075595e-43,8.89980553018252e-42
NLGN4X,-2.7832718314129776,9.323862838714189e-43,9.239100449271333e-42
OAF,-1.4605058260417572,9.51958791277332e-43,9.427913970414187e-42
RDH16,2.730493996361431,9.731361285549612e-43,9.632407258339292e-42
STMN1,1.447723187213029,1.0193593314135613e-42,1.0078977680456847e-41
SYNPO,-1.9159274538681448,1.035887427617397e-42,1.0236839763799934e-41
ERRFI1,-1.643350281555925,1.0406500340369754e-42,1.0272750851179535e-41
GLT25D2,-2.134439634410466,1.0404793858363533e-42,1.0272750851179535e-41
KIAA1755,-1.6539935068872929,1.0941628784992879e-42,1.0789299500174723e-41
ITPRIP,-1.2764098457939905,1.0950664765534886e-42,1.0792363331187414e-41
NUDT16L1,1.0521396300788357,1.2855404444028783e-42,1.2655864093815896e-41
RASGRP2,-2.0095955774062206,1.3200173613787838e-42,1.298825731306919e-41
CENPN,1.2215170059776472,1.3326604790808185e-42,1.310557466272725e-41
GAS2,-2.3875035042883126,1.3526289994738883e-42,1.3294765484569756e-41
LOC642587,-3.9264911158277744,1.3785279471143307e-42,1.354200983341725e-41
PCDHB4,-1.8039655332235993,1.4397099044978964e-42,1.4127784038585016e-41
TMEM195,-2.7166710084033614,1.5210134644082354e-42,1.4917569015421934e-41
CNTN1,-2.9022386208091495,1.5851113738668207e-42,1.5527651561504643e-41
AGPAT9,-2.095544035346097,1.5857773033476422e-42,1.5527651561504643e-41
TP53AIP1,-3.1819425842501947,1.6081594595946098e-42,1.5729890727028847e-41
CASP12,-1.9574269860521527,1.6641126486787262e-42,1.6268443901127204e-41
ZNF167,-1.438214402668284,1.7303978698174623e-42,1.6889239905784057e-41
GRM7,-2.0002422550463486,1.798296748404449e-42,1.7533152496628917e-41
MYOCD,-2.8328895824309117,1.9854303255448604e-42,1.9347317032062684e-41
CLCN2,1.2850209044442522,2.1407811094875124e-42,2.0838844136899032e-41
E2F2,2.390365507233822,2.2093588945170645e-42,2.1483418780392162e-41
GPR172A,1.505829836264402,2.2789409143242072e-42,2.213637217899869e-41
PCDHGA6,-1.9117509832799096,2.3018746437091632e-42,2.2347212874366878e-41
CABP1,-2.2560423590054572,2.4042894898392896e-42,2.3316612457935317e-41
MBP,-1.453427380230444,2.4515730565424066e-42,2.376250497776434e-41
DNER,-2.9666341029195187,2.4944780736912226e-42,2.415265126351134e-41
RPL34,-1.0730986701897258,2.5018364784825983e-42,2.421102042414606e-41
SEMA6A,-2.0392254743134357,2.5378827106479684e-42,2.4546800734285316e-41
TRIM59,1.7149419215108734,2.5626773411718333e-42,2.477345493433398e-41
GINS4,1.6248514294377552,2.621831018467107e-42,2.533184184137832e-41
CPXM2,-2.0178838083687083,2.6696279217186417e-42,2.5779966609572645e-41
CD1C,-2.530552962834619,2.741575931005772e-42,2.646071403610714e-41
AFF2,-2.283253305033354,2.7447777971395863e-42,2.647757829429353e-41
STL,-1.697086606601403,2.7826082086102568e-42,2.6828293019773573e-41
FRZB,-1.8044563545005632,2.9563969921083986e-42,2.8488774191291257e-41
SLCO1A2,-4.2808388937018105,3.054965974462609e-42,2.942304001753591e-41
B3GAT1,-3.1162687906090265,3.0820545559748594e-42,2.966823854172944e-41
KLF4,-2.6268694793381293,3.103927386997049e-42,2.9862996947942537e-41
CPS1,-2.258565546218489,3.248946230931218e-42,3.124171592268408e-41
AMY2B,-2.012513272112968,3.257222171303856e-42,3.13047598649652e-41
LASS6,1.3851071775101786,3.295367261100511e-42,3.1654654487500056e-41
CIB3,2.207803798839123,3.3266101311871e-42,3.1937913617087965e-41
CDK5,1.2161719397037176,3.328494016921454e-42,3.1939154765430273e-41
TIMP4,-4.658352018539373,3.530520850309397e-42,3.384205952510898e-41
IL1RL2,-2.558513059863122,3.6695877070870085e-42,3.515658159584464e-41
FYN,-1.3261659533916674,3.749085000952023e-42,3.5899313136417506e-41
CECR7,-2.4833905483843033,3.975173995091737e-42,3.8044212530312774e-41
UBE2E3,-1.51434419128476,4.1435434605082964e-42,3.959313470426904e-41
TOR2A,1.0455269340725977,4.2387667336030874e-42,4.04817790408064e-41
EPT1,1.0353226934072577,4.2723972933759185e-42,4.078156682292703e-41
FAM49B,1.0720011911981278,4.3351232657053316e-42,4.13586209673135e-41
TNFRSF8,-2.039347019838863,4.368448609318963e-42,4.165472500546521e-41
GRIN2A,-2.518765299315603,4.5863446035765174e-42,4.3709544931363013e-41
RHPN1,2.199614545612059,5.1089905671995026e-42,4.864630493754495e-41
ADAMTS8,-2.9009591484016286,5.1096926353120884e-42,4.864630493754495e-41
SESN1,-1.1487622585116544,5.124723200464838e-42,4.876389776166307e-41
TUFT1,1.2171709650870657,5.153845528152564e-42,4.901538670269652e-41
DFNA5,-1.3049811834011953,5.197268911645377e-42,4.939025871727142e-41
TNNT1,4.8339018019578965,5.198688990951603e-42,4.939025871727142e-41
PACSIN1,2.3953147751884245,5.209576479944643e-42,4.946787723757555e-41
TMCC3,-1.5150330633284232,5.388736241163155e-42,5.111577165080402e-41
NCRNA00176,1.8463700511132286,5.453911173487175e-42,5.170705473488909e-41
AQP5,-4.476323984232869,5.5187127493229274e-42,5.229418437060137e-41
GPR44,-1.990001650350861,5.536787121030124e-42,5.24381560687364e-41
MYOC,-5.252880096162174,5.824940830042907e-42,5.513853246451952e-41
SLC9A9,-1.7961014164428661,5.898578647625481e-42,5.580656295360012e-41
CHRFAM7A,-1.5672971021398254,6.082505955210031e-42,5.74869449131299e-41
SEMA3F,1.1424420427964996,6.189314299747345e-42,5.846605511069067e-41
IGF2,-2.303735493372608,6.514109496966008e-42,6.15022485338549e-41
CACNA1C,-1.5857925279390113,6.587238156528716e-42,6.216044383789125e-41
RNF39,-2.7039748029108557,6.876295796788255e-42,6.482092821798892e-41
LRMP,-1.7984204019752221,7.014236337871785e-42,6.60870310860663e-41
ADHFE1,-2.2774465866759064,7.165607632408653e-42,6.74783009481297e-41
LANCL3,-1.6638515767131596,7.214285383047511e-42,6.79015702314446e-41
GRIK1,-3.6549411028328858,7.392178914774676e-42,6.950404586035301e-41
ICAM5,-2.3612263882872724,7.904302548144176e-42,7.424252801025202e-41
CYBRD1,-1.9010947067486779,8.115740008701614e-42,7.618917760618643e-41
TSEN54,1.125224187819457,9.143866416159874e-42,8.575260194402792e-41
BMP3,-3.559014181755176,9.140127161217513e-42,8.575260194402792e-41
PTPLA,-2.070736580611625,9.177853844078008e-42,8.60270203520865e-41
PTPRE,-1.0554739235900534,9.309206035795026e-42,8.721331830652437e-41
MCAM,-2.0656182491553317,9.723937681569299e-42,9.095829271202773e-41
ELF5,-4.643259148401627,9.845797793260504e-42,9.20508768519368e-41
DES,-4.425227419215108,9.864616815683073e-42,9.217947633258673e-41
FAM57B,2.731704219007191,9.88660715923448e-42,9.23375629140817e-41
SLC39A11,1.4431069132807792,1.0093274600853873e-41,9.42194243894067e-41
PCDHB5,-1.9762935675301048,1.0107184719443717e-41,9.43009141199559e-41
GABRD,2.859233700077968,1.0223715112540127e-41,9.533928595981964e-41
SLAIN1,-2.6284904530884505,1.0260409538808424e-41,9.563248071424974e-41
KCNIP2,-4.86458368708308,1.0550007801862243e-41,9.82813674602346e-41
FAS,-1.366304045742007,1.0682793538314946e-41,9.946746331352785e-41
SULT1C4,-2.006600346530364,1.0752696476607296e-41,1.0006714415321196e-40
SLC9A6,-1.3097987741488364,1.1386631808413202e-41,1.0585845700130006e-40
TMOD2,-1.5188717837650518,1.1469927707122513e-41,1.0657840431482955e-40
GCOM1,-2.9469508533310256,1.178975359948294e-41,1.0949432896499385e-40
