drug,n_pathways_luma,mean_pathway_score_luma,max_pathway_score_luma,sum_pathway_score_luma,n_pathways_lumb,mean_pathway_score_lumb,max_pathway_score_lumb,sum_pathway_score_lumb,n_pathways_her2,mean_pathway_score_her2,max_pathway_score_her2,sum_pathway_score_her2,n_pathways_tnbc,mean_pathway_score_tnbc,max_pathway_score_tnbc,sum_pathway_score_tnbc
CHEMBL229,7,0.0406844995053671,0.1537842052477922,0.28479149653757,9,0.0004481074426199,0.0006110699911817,0.0040329669835799,9,0.0004415827263274,0.000591415289828,0.003974244536947,9,0.0004381069569378,0.0005938015641085,0.003942962612441
CHEMBL230,11,0.0332120748775914,0.1097527112367198,0.3653328236535054,17,0.0004080182111558,0.0005895078388938,0.0069363095896493,17,0.0004051818073449,0.0005706336189103,0.0068880907248645,17,0.0004098751780631,0.0005773690305196,0.0069678780270735
CHEMBL231,6,0.0468010303095604,0.1537842052477922,0.2808061818573627,7,0.0004695132989936,0.0006110699911817,0.0032865930929555,7,0.0004601569751573,0.000591415289828,0.0032210988261017,7,0.000457029754172,0.0005938015641085,0.003199208279204
CHEMBL232,7,0.0406844995053671,0.1537842052477922,0.28479149653757,9,0.0004481074426199,0.0006110699911817,0.0040329669835799,9,0.0004415827263274,0.000591415289828,0.003974244536947,9,0.0004381069569378,0.0005938015641085,0.003942962612441
CHEMBL2326,1,0.0451741251076365,0.0451741251076365,0.0451741251076365,1,0.0004896863555226,0.0004896863555226,0.0004896863555226,1,0.0004827084140595,0.0004827084140595,0.0004827084140595,1,0.0004790010121981,0.0004790010121981,0.0004790010121981
CHEMBL2327,7,0.0414232286742356,0.1537842052477922,0.2899626007196492,7,0.0004782846813666,0.0006110699911817,0.0033479927695662,7,0.0004700817472259,0.000591415289828,0.0032905722305815,7,0.0004687783990629,0.0005938015641085,0.0032814487934405
CHEMBL2335,4,0.0587776250999025,0.1097527112367198,0.2351105003996101,6,0.000490379032106,0.0005758713305384,0.002942274192636,6,0.0004810074838911,0.0005641791011353,0.0028860449033467,6,0.0004780297898767,0.0005673045318414,0.0028681787392602
CHEMBL235,30,0.0311471140582742,0.1537842052477922,0.9344134217482276,30,0.0005361803724106,0.0006955026458843,0.0160854111723182,30,0.0005337886468171,0.0007286919515019,0.0160136594045145,30,0.0005340271521065,0.000733260007261,0.0160208145631959
CHEMBL236,11,0.0523869933392153,0.1537842052477922,0.5762569267313689,11,0.0004940257349833,0.0005895078388938,0.0054342830848171,11,0.0004854877605859,0.0005706336189103,0.0053403653664458,11,0.0004854328985088,0.0005773690305196,0.0053397618835974
CHEMBL2360,6,0.0309323547690634,0.1262818772289532,0.1855941286143806,6,0.0004698670836061,0.0005083924665701,0.0028192025016366,6,0.0004653638041366,0.0005001339661636,0.0027921828248198,6,0.0004700463683605,0.0005019766577784,0.002820278210163
CHEMBL237,12,0.0459534845480174,0.1537842052477922,0.5514418145762096,12,0.0004767029364046,0.000531144021009,0.0057204352368558,12,0.0004744602303358,0.0005277667113639,0.0056935227640307,12,0.0004738700828952,0.0005329376714561,0.0056864409947427
CHEMBL238,6,0.0314262357472102,0.1262818772289532,0.1885574144832613,6,0.0005126379185244,0.0008107818657282,0.0030758275111464,6,0.0005173718723323,0.0008108424355144,0.0031042312339939,6,0.0005136407228561,0.0008106735657093,0.0030818443371369
CHEMBL2388,2,0.0233447458543179,0.0451741251076365,0.0466894917086358,3,0.0005462201479439,0.0008464215385472,0.0016386604438318,3,0.0005579803834799,0.0008610914290072,0.0016739411504397,3,0.0005479499638963,0.0008513062988676,0.0016438498916891
CHEMBL239,33,0.0242558692752604,0.0978185915307112,0.8004436860835944,33,0.0005173558506117,0.0006164629036573,0.0170727430701866,33,0.0005043441873109,0.0006011135964601,0.0166433581812625,33,0.0005080382831845,0.0005994576540304,0.0167652633450911
CHEMBL2392,10,0.017236501359484,0.0605095401637408,0.1723650135948403,10,0.0004684290804955,0.0006620071675343,0.004684290804955,10,0.0004661675205636,0.0006530297142755,0.0046616752056363,10,0.0004776204998539,0.0006542111730366,0.004776204998539
CHEMBL2399,14,0.0357576405175346,0.1262818772289532,0.5006069672454856,15,0.0005285139605137,0.0013902905273324,0.0079277094077065,16,0.0005067251062054,0.0013920415506414,0.0081076016992871,16,0.0005059142350049,0.0013890700171119,0.0080946277600787
CHEMBL240,5,0.0079685662440087,0.0229847162537001,0.0398428312200436,5,0.0004062119070654,0.0004786384692116,0.0020310595353274,5,0.0004040709421515,0.0004876563641275,0.0020203547107579,5,0.0004061561503144,0.0004793673557067,0.0020307807515721
CHEMBL2401,13,0.0217491343713167,0.1537842052477922,0.2827387468271178,13,0.0005025370887066,0.0007901434237314,0.0065329821531868,13,0.0004831609819992,0.0007266500777587,0.0062810927659899,13,0.0005012399823772,0.0007720067050028,0.0065161197709048
CHEMBL241,4,0.0620437619313571,0.1537842052477922,0.2481750477254287,4,0.0005185408918014,0.0005444404172623,0.0020741635672058,4,0.0005162578536757,0.0005393420828279,0.002065031414703,4,0.0005140041852299,0.0005491911751487,0.0020560167409196
CHEMBL2412,57,0.0178057539781115,0.1262818772289532,1.0149279767523596,57,0.0006545653642944,0.0009899610138302,0.0373102257647842,57,0.0006445032427863,0.000982898792931,0.0367366848388199,57,0.0006544371710358,0.0009988664770327,0.037302918749044
CHEMBL2413,12,0.0463160393917219,0.1537842052477922,0.5557924727006636,12,0.0004720232759387,0.0005658546435071,0.0056642793112651,12,0.0004652881475701,0.0005542816278236,0.0055834577708423,12,0.0004629766146501,0.0005548060070827,0.0055557193758023
CHEMBL2414,8,0.0366618951564353,0.1537842052477922,0.2932951612514824,8,0.0004471916530896,0.0005265310806402,0.0035775332247168,8,0.0004424667064797,0.0005267415572554,0.0035397336518381,8,0.0004392918787383,0.0005182265072725,0.0035143350299068
CHEMBL2419,4,0.017810853989451,0.0451741251076365,0.0712434159578043,4,0.0004982043103224,0.0005292513098544,0.0019928172412898,4,0.0004698524720495,0.0005106120661872,0.0018794098881981,4,0.0004697021732471,0.0005043894392236,0.0018788086929885
CHEMBL242,16,0.0566305697310524,0.1537842052477922,0.9060891156968384,16,0.0005696976045064,0.0006756564833105,0.0091151616721028,16,0.0005704654079022,0.000681624752395,0.0091274465264358,16,0.0005656732980564,0.0006867239251052,0.0090507727689026
CHEMBL2421,7,0.0109223546724074,0.0451741251076365,0.0764564827068518,7,0.0005068414544536,0.0005750094841758,0.0035478901811753,7,0.000480734304752,0.0005588159531146,0.0033651401332642,7,0.0004919309140577,0.0005970096712448,0.003443516398404
CHEMBL2428,7,0.0348640221287831,0.1537842052477922,0.2440481549014817,7,0.0004761124402051,0.0005384383737071,0.0033327870814358,7,0.0004738341724261,0.0005359246183143,0.003316839206983,7,0.0004670307858183,0.0005270534225442,0.0032692155007281
CHEMBL2430,6,0.0055916587269598,0.012564049150908,0.0335499523617588,6,0.0005124755205477,0.0008492131230125,0.0030748531232866,6,0.0004711853609659,0.0006680225852612,0.0028271121657955,6,0.0006143488323098,0.0013890700171119,0.0036860929938593
CHEMBL2433,3,0.0226705073208067,0.0605095401637408,0.0680115219624202,3,0.0004686441859134,0.0005109867686159,0.0014059325577402,3,0.0004544379644272,0.0004922029096758,0.0013633138932818,3,0.0004594303946524,0.0005009456780062,0.0013782911839574
CHEMBL2434,11,0.0427448734139162,0.1537842052477922,0.4701936075530785,11,0.0004705978769823,0.0005758713305384,0.0051765766468059,11,0.000463021527951,0.0005641791011353,0.0050932368074619,11,0.0004611900858705,0.0005673045318414,0.0050730909445758
CHEMBL2438,3,0.0589661487671986,0.1097527112367198,0.1768984463015961,3,0.0005330144740296,0.0005758713305384,0.001599043422089,3,0.0005178343852079,0.0005641791011353,0.0015535031556238,3,0.0005195853048896,0.0005673045318414,0.0015587559146689
CHEMBL2439,4,0.0444374216291741,0.1097527112367198,0.1777496865166966,4,0.0004937959536143,0.0005758713305384,0.0019751838144572,4,0.0004796844090865,0.0005641791011353,0.001918737636346,4,0.0004826797204134,0.0005673045318414,0.0019307188816539
CHEMBL244,5,0.058634347943036,0.1262818772289532,0.2931717397151803,12,0.0004141253200838,0.0005503254614852,0.0049695038410056,12,0.0004054592950137,0.0005446992870151,0.0048655115401648,12,0.0004059660932772,0.0005340445333531,0.0048715931193264
CHEMBL2441,3,0.0230971537468982,0.0605095401637408,0.0692914612406948,3,0.0004927187431516,0.00055647278014,0.0014781562294548,3,0.0004487928872342,0.0004922029096758,0.0013463786617028,3,0.0004613545706044,0.0005009456780062,0.0013840637118132
CHEMBL2442,11,0.0303058840551723,0.1537842052477922,0.3333647246068956,11,0.0004924656321793,0.0005384383737071,0.0054171219539729,11,0.0004860665176556,0.0005359246183143,0.0053467316942124,11,0.0004853377905812,0.0005270534225442,0.0053387156963941
CHEMBL2443,6,0.0252973953668675,0.0978185915307112,0.1517843722012052,6,0.0005431232199568,0.0006808521405604,0.0032587393197409,6,0.000532606433883,0.0006633260501688,0.0031956386032981,6,0.0005357269940784,0.0006447563376184,0.0032143619644708
CHEMBL2447,2,0.0227856342349543,0.0451741251076365,0.0455712684699087,2,0.0004910704502006,0.0004924545448787,0.0009821409004013,2,0.0004888382773465,0.0004949681406336,0.0009776765546931,2,0.0004904888349882,0.0005019766577784,0.0009809776699765
CHEMBL245,10,0.0349636567295543,0.1537842052477922,0.3496365672955433,12,0.0004739526978569,0.0006110699911817,0.0056874323742839,12,0.0004620288396406,0.0005917841338324,0.0055443460756877,12,0.0004584109997172,0.0005938015641085,0.0055009319966071
CHEMBL2457,4,0.0167465796442241,0.0451741251076365,0.0669863185768964,5,0.0004091274598584,0.0005292513098544,0.0020456372992921,5,0.0004016976586688,0.0005106120661872,0.0020084882933441,5,0.0004015766293752,0.0005043894392236,0.0020078831468764
CHEMBL246,6,0.045540954622685,0.1537842052477922,0.2732457277361101,8,0.0004432633077625,0.0005444404172623,0.0035461064621004,8,0.0004370172287566,0.0005393420828279,0.0034961378300532,8,0.0004341334662183,0.0005491911751487,0.0034730677297468
CHEMBL2465,2,0.0227856342349543,0.0451741251076365,0.0455712684699087,2,0.0004910704502006,0.0004924545448787,0.0009821409004013,2,0.0004888382773465,0.0004949681406336,0.0009776765546931,2,0.0004904888349882,0.0005019766577784,0.0009809776699765
CHEMBL2468,3,0.0076729131172779,0.0119355972037564,0.0230187393518339,3,0.0005833728413647,0.0006456290065713,0.0017501185240942,3,0.00057712187061,0.0006380694815731,0.0017313656118301,3,0.0005899608847318,0.0006447001485519,0.0017698826541955
CHEMBL2469,2,0.0227856342349543,0.0451741251076365,0.0455712684699087,2,0.0004910704502006,0.0004924545448787,0.0009821409004013,2,0.0004888382773465,0.0004949681406336,0.0009776765546931,2,0.0004904888349882,0.0005019766577784,0.0009809776699765
CHEMBL2476,7,0.0315817716401051,0.0978185915307112,0.221072401480736,8,0.0004728822167058,0.000581476867447,0.0037830577336468,8,0.0004723686899909,0.000584925819992,0.0037789495199273,8,0.0004758695217614,0.0005868213347151,0.0038069561740916
CHEMBL248,17,0.0250024352895039,0.1537842052477922,0.4250413999215666,17,0.0006125780093383,0.0012105998159558,0.0104138261587525,17,0.0005968799803776,0.0011912537175731,0.0101469596664193,17,0.0006085506027393,0.0011960423096599,0.0103453602465688
CHEMBL2484,3,0.0222889815561612,0.0229847162537001,0.0668669446684838,3,0.0004878135630269,0.0004983975909496,0.0014634406890808,3,0.0004943842959022,0.000500467121225,0.0014831528877067,3,0.0004926539126606,0.0005054886485959,0.0014779617379819
CHEMBL2487,66,0.0219384474212371,0.1537842052477922,1.4479375298016546,66,0.0005872185044153,0.0008867432737385,0.038756421291411,66,0.0005761111624311,0.0008717589519336,0.0380233367204551,66,0.0005791811611737,0.0008014492583968,0.038225956637465
CHEMBL249,11,0.0313760611029126,0.1537842052477922,0.3451366721320389,11,0.0005169971622576,0.0006290163317783,0.0056869687848345,11,0.0005036241350105,0.0006049246784944,0.0055398654851163,11,0.0005111420649433,0.0006452481610376,0.0056225627143763
CHEMBL2490,6,0.0468010303095604,0.1537842052477922,0.2808061818573627,7,0.0004695132989936,0.0006110699911817,0.0032865930929555,7,0.0004601569751573,0.000591415289828,0.0032210988261017,7,0.000457029754172,0.0005938015641085,0.003199208279204
CHEMBL2492,3,0.0222889815561612,0.0229847162537001,0.0668669446684838,3,0.0004878135630269,0.0004983975909496,0.0014634406890808,3,0.0004943842959022,0.000500467121225,0.0014831528877067,3,0.0004926539126606,0.0005054886485959,0.0014779617379819
CHEMBL2493,6,0.0167512309977975,0.0229847162537001,0.1005073859867854,6,0.0005095121584131,0.0005811357953646,0.0030570729504787,6,0.0005129386177646,0.0005740803409001,0.0030776317065881,6,0.0005101380927578,0.0005682707195867,0.0030608285565469
CHEMBL2494,33,0.0259944140668395,0.1537842052477922,0.8578156642057038,33,0.0004614801489699,0.0005811357953646,0.0152288449160084,33,0.0004574272534635,0.0005740803409001,0.0150950993642986,33,0.0004556734094233,0.0005682707195867,0.0150372225109701
CHEMBL2498,137,0.0222336049184351,0.1537842052477922,3.046003873825612,137,0.0007265097760751,0.0011428427645277,0.0995318393222953,137,0.0007208670478084,0.0011322276226046,0.0987587855497612,137,0.0006957271885373,0.001120624956804,0.0953146248296161
CHEMBL250,14,0.0455375886801621,0.1537842052477922,0.6375262415222703,14,0.0005115582316949,0.0006110699911817,0.0071618152437287,14,0.0005000087211702,0.000591415289828,0.0070001220963828,14,0.0005020236973519,0.0005938015641085,0.0070283317629274
CHEMBL2502,4,0.0167465796442241,0.0451741251076365,0.0669863185768964,5,0.0004112225559067,0.0005292513098544,0.0020561127795339,5,0.0004045942020548,0.0005106120661872,0.002022971010274,5,0.0004036379689872,0.0005043894392236,0.0020181898449364
CHEMBL2503,2,0.0233447458543179,0.0451741251076365,0.0466894917086358,3,0.0005462201479439,0.0008464215385472,0.0016386604438318,3,0.0005579803834799,0.0008610914290072,0.0016739411504397,3,0.0005479499638963,0.0008513062988676,0.0016438498916891
CHEMBL2506,156,0.0204604360356803,0.1537842052477922,3.191828021566134,156,0.0007180300656452,0.0011428427645277,0.1120126902406634,156,0.0007099388140156,0.0011322276226046,0.1107504549864372,156,0.0006863586222633,0.001120624956804,0.1070719450730752
CHEMBL2508,28,0.0245726793912219,0.1262818772289532,0.6880350229542154,28,0.0005451083065478,0.000992234471577,0.0152630325833396,28,0.0005472936029827,0.0009785871414853,0.0153242208835165,28,0.0005419136147784,0.0009556841513973,0.0151735812137978
CHEMBL251,12,0.0376546862728233,0.1537842052477922,0.4518562352738798,12,0.0005083873940635,0.0006754103002822,0.0061006487287626,12,0.0005028163622999,0.0006632578307366,0.006033796347599,12,0.0005015299713634,0.0006764061392634,0.006018359656361
CHEMBL2514,7,0.0414232286742356,0.1537842052477922,0.2899626007196492,7,0.0004782846813666,0.0006110699911817,0.0033479927695662,7,0.0004700817472259,0.000591415289828,0.0032905722305815,7,0.0004687783990629,0.0005938015641085,0.0032814487934405
CHEMBL2517,3,0.0562786846986489,0.1097527112367198,0.1688360540959469,3,0.0005000899645151,0.0005549961824303,0.0015002698935453,3,0.0004831774535324,0.0005375849566791,0.0014495323605973,3,0.0004908652643524,0.0005479474365246,0.0014725957930574
CHEMBL252,7,0.0414232286742356,0.1537842052477922,0.2899626007196492,7,0.0004782846813666,0.0006110699911817,0.0033479927695662,7,0.0004700817472259,0.000591415289828,0.0032905722305815,7,0.0004687783990629,0.0005938015641085,0.0032814487934405
CHEMBL2524,5,0.0482745423320845,0.1097527112367198,0.2413727116604227,5,0.0005235962174932,0.0005758713305384,0.0026179810874661,6,0.0004722272092283,0.0005641791011353,0.00283336325537,6,0.0004727501057378,0.0005673045318414,0.0028365006344271
CHEMBL2527,24,0.0214688782794482,0.086774286801405,0.5152530787067576,24,0.0006417966688796,0.001005940864799,0.0154031200531115,24,0.0006433673439344,0.0009904448266841,0.015440816254426,24,0.0006475054108221,0.000997673354506,0.0155401298597319
CHEMBL253,6,0.0466208612122854,0.1537842052477922,0.2797251672737126,6,0.0004657888987291,0.0005265310806402,0.002794733392375,6,0.0004615845661526,0.0005267415572554,0.0027695073969161,6,0.0004587780555372,0.0005182265072725,0.0027526683332237
CHEMBL2531,4,0.01630787743894,0.058212054098014,0.0652315097557601,4,0.0004525560633891,0.0005503254614852,0.0018102242535567,4,0.0004510711359871,0.0005446992870151,0.0018042845439487,4,0.0004479127928832,0.0005340445333531,0.0017916511715328
CHEMBL2534,75,0.0288554885739141,0.1537842052477922,2.164161643043557,75,0.0006014616049636,0.0009097223363359,0.0451096203722751,75,0.00059666531052,0.0009008850903377,0.0447498982890059,75,0.0005894408019459,0.0008892580835507,0.044208060145947
CHEMBL2536,16,0.0322252413982474,0.1537842052477922,0.5156038623719591,16,0.000572229616865,0.0008808473548505,0.0091556738698411,16,0.0005628632065922,0.0008508302241145,0.0090058113054765,16,0.000554935484244,0.0008425433766022,0.0088789677479053
CHEMBL254,7,0.0401430505365338,0.1537842052477922,0.2810013537557372,7,0.0004921804800498,0.0005444404172623,0.003445263360349,7,0.0004875675135496,0.0005393420828279,0.0034129725948477,7,0.0004861197032433,0.0005491911751487,0.0034028379227035
CHEMBL255,14,0.0432772810110468,0.1537842052477922,0.605881934154656,14,0.0004940728728402,0.0005444404172623,0.0069170202197633,14,0.0004850244664118,0.0005393420828279,0.0067903425297662,14,0.0004899328346322,0.0005491911751487,0.0068590596848508
CHEMBL2552,7,0.0269643377512369,0.0978185915307112,0.1887503642586584,7,0.000447183524871,0.0005491757597568,0.0031302846740973,7,0.0004398409851254,0.0005376933654451,0.0030788868958784,7,0.0004516640176782,0.0005606642790874,0.0031616481237476
CHEMBL2553,50,0.0274491666507313,0.1537842052477922,1.3724583325365682,50,0.0006056567701843,0.0010213575529755,0.030282838509217,50,0.0006054889109259,0.0010216173209454,0.0302744455462986,50,0.0006082765136446,0.000993003633085,0.0304138256822333
CHEMBL2559,5,0.014603671848047,0.0605095401637408,0.0730183592402351,5,0.000397018876435,0.0005109867686159,0.0019850943821754,5,0.0003810819004499,0.0004922029096758,0.0019054095022496,5,0.0003923398015774,0.0005009456780062,0.0019616990078874
CHEMBL256,6,0.0466208612122854,0.1537842052477922,0.2797251672737126,6,0.0004657888987291,0.0005265310806402,0.002794733392375,6,0.0004615845661526,0.0005267415572554,0.0027695073969161,6,0.0004587780555372,0.0005182265072725,0.0027526683332237
CHEMBL2575,10,0.0162497364671334,0.0451741251076365,0.1624973646713344,10,0.0005377087318039,0.0007363386100038,0.005377087318039,10,0.0005392308218352,0.0007531305817134,0.0053923082183522,10,0.0005299901619255,0.0007576956480402,0.005299901619255
CHEMBL258,53,0.0302598862225769,0.1537842052477922,1.6037739697965778,53,0.0006091896486523,0.0008138588190817,0.0322870513785757,53,0.0005962379916389,0.0007980572120485,0.031600613556864,53,0.0005935981976306,0.0007909273783305,0.0314607044744267
CHEMBL2581,17,0.0389133585458961,0.1537842052477922,0.661527095280235,17,0.0005123073347235,0.000731754712725,0.0087092246903011,17,0.0005090911502731,0.0007589170980432,0.0086545495546434,17,0.0005122147958127,0.0007145484551045,0.0087076515288166
CHEMBL2582,62,0.016304661359351,0.086774286801405,1.0108890042797627,62,0.0006002886828688,0.0008104022260075,0.0372178983378695,62,0.0006055255124287,0.0008164272566713,0.0375425817705807,62,0.000607665066431,0.0008203153847749,0.0376752341187253
CHEMBL259,10,0.0403791318983148,0.1537842052477922,0.4037913189831485,10,0.0004806265593887,0.0005444404172623,0.0048062655938878,10,0.0004761813962066,0.0005393420828279,0.0047618139620667,10,0.0004774431333757,0.0005491911751487,0.0047744313337572
CHEMBL2595,2,0.0322371326794133,0.0451741251076365,0.0644742653588266,2,0.0005094688326885,0.0005292513098544,0.0010189376653771,3,0.0004266200332487,0.0005106120661872,0.0012798600997461,3,0.000425914906586,0.0005043894392236,0.0012777447197581
CHEMBL2597,72,0.022794734854049,0.1537842052477922,1.6412209094915349,75,0.0005699457980662,0.0010345792099268,0.0427459348549722,75,0.0005563924074266,0.0010407767110391,0.0417294305570024,75,0.0005636465716865,0.0010387954510102,0.042273492876488
CHEMBL2599,47,0.0271478332534125,0.1537842052477922,1.2759481629103893,47,0.0005964603969217,0.0007801989141368,0.0280336386553203,47,0.0005826676670701,0.0007538648441844,0.0273853803522966,47,0.00058194607917,0.0007211120840196,0.0273514657209933
CHEMBL2600,18,0.0250021404128823,0.1537842052477922,0.4500385274318831,18,0.0005052541915121,0.0006310118736127,0.0090945754472183,18,0.0005004724030196,0.0006157291586884,0.0090085032543544,18,0.0004999709101184,0.0006192669426573,0.0089994763821325
CHEMBL2608,10,0.0370570798311366,0.1262818772289532,0.3705707983113664,10,0.0007727502943402,0.0013902905273324,0.0077275029434028,10,0.000766722955599,0.0013920415506414,0.0076672295559904,10,0.0007661513818328,0.0013890700171119,0.0076615138183283
CHEMBL2609,2,0.0255467560383263,0.0451741251076365,0.0510935120766527,3,0.0005210321324692,0.000770857492123,0.0015630963974076,3,0.0005266405306448,0.0007670718705019,0.0015799215919345,3,0.0005007331275348,0.000709655789783,0.0015021993826045
CHEMBL2626,12,0.0282453705959537,0.1262818772289532,0.3389444471514453,12,0.0004717160797909,0.0005292513098544,0.0056605929574917,12,0.0004596336361962,0.0005145978562165,0.0055156036343551,12,0.0004602019296474,0.0005166505408682,0.0055224231557691
CHEMBL2632,28,0.0269506084346341,0.1262818772289532,0.7546170361697553,28,0.0005352862183269,0.0007470805240262,0.0149880141131548,28,0.0005161019457721,0.0007493319941873,0.0144508544816215,28,0.0005248002505827,0.0007645634634001,0.0146944070163174
CHEMBL2634,35,0.0345972930891299,0.1537842052477922,1.2109052581195496,35,0.0006643856236363,0.0011067888525794,0.0232534968272715,35,0.0006596527361642,0.0010881070898468,0.0230878457657474,35,0.0006430175368815,0.000968627766116,0.0225056137908546
CHEMBL264,4,0.0551754671899669,0.1537842052477922,0.2207018687598676,5,0.0004297984042266,0.0005130037975436,0.0021489920211334,5,0.0004205883958036,0.000512515965027,0.0021029419790182,5,0.0004174360415645,0.0005055756779144,0.0020871802078229
CHEMBL2641,3,0.0336767455887225,0.0978185915307112,0.1010302367661676,3,0.000393758236118,0.0005250877006656,0.001181274708354,3,0.0003932102185026,0.0005224229821941,0.0011796306555079,3,0.0003964369300846,0.0005286091789337,0.001189310790254
CHEMBL2650,17,0.0249489172476358,0.1537842052477922,0.4241315932098101,17,0.0004549669389244,0.0005503254614852,0.0077344379617159,17,0.0004513093606736,0.0005507366545556,0.0076722591314524,17,0.0004447649200919,0.0005491911751487,0.0075610036415625
CHEMBL2652,8,0.0392284998434289,0.1537842052477922,0.3138279987474312,8,0.0004799687060127,0.0005503254614852,0.0038397496481017,8,0.0004771662920854,0.0005446992870151,0.0038173303366838,8,0.000467548741873,0.0005491911751487,0.0037403899349845
CHEMBL2655,46,0.020569757555452,0.1537842052477922,0.9462088475507964,46,0.0004589599406112,0.000559865276261,0.0211121572681162,46,0.0004529967520068,0.0005548187973998,0.0208378505923154,46,0.0004564680616412,0.0005695085304192,0.0209975308354975
CHEMBL2656,2,0.0255467560383263,0.0451741251076365,0.0510935120766527,2,0.0006302719238228,0.000770857492123,0.0012605438476456,2,0.0006248901422807,0.0007670718705019,0.0012497802845615,2,0.0005943284009905,0.000709655789783,0.0011886568019811
CHEMBL267,168,0.0208845677301931,0.1537842052477922,3.5086073786724485,168,0.0007377057074339,0.0019733026243069,0.123934558848911,168,0.0007300969893755,0.0019745899272412,0.1226562942150844,168,0.000722261410129,0.0019305931781411,0.1213399169016844
CHEMBL268,14,0.0390134358361697,0.1097527112367198,0.5461881017063764,14,0.000494161051865,0.0006103455674322,0.0069182547261101,14,0.00048636162128,0.0006051128525361,0.0068090626979212,14,0.0004947532567535,0.0006069975591793,0.0069265455945494
CHEMBL2692,3,0.0642743586215308,0.1537842052477922,0.1928230758645926,3,0.0005664535770717,0.0006086728991084,0.0016993607312152,3,0.0005613785489136,0.000626279079074,0.0016841356467409,3,0.0005605883661442,0.0006175026472933,0.0016817650984328
CHEMBL271,22,0.0380866829361529,0.1537842052477922,0.8379070245953651,23,0.0005570312786663,0.0011476929330024,0.0128117194093251,23,0.0005491065705385,0.0011512315270704,0.0126294511223862,23,0.0005469819903114,0.0011406467385639,0.0125805857771636
CHEMBL2736,8,0.0351848353324704,0.1537842052477922,0.2814786826597633,9,0.0004153277963734,0.0005265310806402,0.003737950167361,8,0.000428782650992,0.0005267415572554,0.0034302612079361,9,0.0004117450651781,0.0005182265072725,0.0037057055866033
CHEMBL274,19,0.0429647116234194,0.1537842052477922,0.8163295208449692,19,0.0005033002455173,0.0006412055921734,0.0095627046648301,19,0.0004913474388517,0.0005876112742562,0.009335601338183,19,0.000493150360277,0.000634112265332,0.0093698568452646
CHEMBL275,6,0.044707511851007,0.1537842052477922,0.2682450711060421,6,0.0004834704905144,0.0005265310806402,0.0029008229430866,6,0.0004789384186699,0.0005267415572554,0.0028736305120198,6,0.0004756077912591,0.0005182265072725,0.0028536467475548
CHEMBL2754,32,0.0248635785076004,0.1262818772289532,0.7956345122432159,32,0.0006077868076327,0.0008817609696392,0.0194491778442478,32,0.0005838301339297,0.0008615599110383,0.0186825642857533,32,0.0005959792818789,0.0008673527552214,0.0190713370201277
CHEMBL278,16,0.0525788688106856,0.1262818772289532,0.8412619009709702,17,0.0005263317054591,0.0007575345857585,0.0089476389928047,16,0.0005353530065823,0.0007688162927665,0.0085656481053172,17,0.0005188801035058,0.0007361189669008,0.0088209617595995
CHEMBL279,18,0.0354254974848517,0.1537842052477922,0.637658954727331,18,0.0005720318592787,0.0008155385670609,0.0102965734670175,18,0.0005775583492877,0.0008021831037283,0.0103960502871801,18,0.0005659678237755,0.0007953016612802,0.0101874208279602
CHEMBL2796,10,0.0451626678930484,0.1262818772289532,0.451626678930484,10,0.0005731738358088,0.0007282538493695,0.0057317383580884,10,0.0005578087598297,0.0007108704260096,0.0055780875982974,10,0.0005644827637183,0.0007155693194078,0.0056448276371837
CHEMBL280,11,0.027542316957008,0.086774286801405,0.3029654865270886,11,0.0004578894275246,0.0006360995976312,0.0050367837027708,11,0.0004545696047478,0.0006281476404356,0.0050002656522258,11,0.0004640115176686,0.000641946980182,0.0051041266943555
CHEMBL281,2,0.0288690871292722,0.0451741251076365,0.0577381742585445,2,0.0004695127552152,0.0004896863555226,0.0009390255104304,2,0.0004606987727089,0.0004827084140595,0.0009213975454179,2,0.0004687648727474,0.0004790010121981,0.0009375297454948
CHEMBL2835,56,0.0224562033296535,0.1537842052477922,1.2575473864605975,56,0.0006277224455334,0.0011367748980054,0.0351524569498724,56,0.0006105282011319,0.0011079266601694,0.0341895792633885,56,0.0006100751936824,0.0010980391895052,0.0341642108462196
CHEMBL2847,33,0.0242558692752604,0.0978185915307112,0.8004436860835944,33,0.0005173558506117,0.0006164629036573,0.0170727430701866,33,0.0005043441873109,0.0006011135964601,0.0166433581812625,33,0.0005080382831845,0.0005994576540304,0.0167652633450911
CHEMBL2849,16,0.0208472726029097,0.1262818772289532,0.333556361646556,16,0.0006932553133634,0.0013902905273324,0.0110920850138159,16,0.000673001156375,0.0013920415506414,0.010768018502001,16,0.0006848032064288,0.0013890700171119,0.0109568513028619
CHEMBL2882,6,0.045540954622685,0.1537842052477922,0.2732457277361101,7,0.0004599947884337,0.0005444404172623,0.003219963519036,7,0.0004527179455859,0.0005393420828279,0.0031690256191016,7,0.0004506568414634,0.0005491911751487,0.0031545978902442
CHEMBL2883,7,0.0217976634152913,0.0451741251076365,0.1525836439070391,7,0.0005225498836525,0.0005767540095035,0.003657849185568,7,0.0005216266551142,0.0005797088551034,0.0036513865857998,7,0.0005271482086373,0.0005779818484811,0.0036900374604613
